book_genre_id,genre_id,book_id
43403,8,18031
43404,1,33436
43405,2,1099
43406,2,34298
43407,12,13988
43408,7,1420
43409,4,24152
43410,2,9444
43411,9,18361
43412,11,3120
43413,6,16642
43414,6,1988
43415,11,10514
43416,7,164
43417,7,9666
43418,3,12880
43419,5,34191
43420,6,42003
43421,7,12212
43422,1,15680
43423,10,10568
43424,2,11298
43425,4,14475
43426,12,43554
43427,2,8149
43428,5,481
43429,6,29320
43430,5,22623
43431,3,29286
43432,9,35880
43433,8,4952
43434,12,45574
43435,5,40582
43436,6,37326
43437,11,19312
43438,8,9479
43439,7,45325
43440,4,40468
43441,8,13617
43442,10,31676
43443,9,37186
43444,9,6546
43445,1,42688
43446,10,42415
43447,9,43620
43448,5,43708
43449,7,2319
43450,6,41706
43451,3,33365
43452,2,14393
43453,8,22365
43454,2,34015
43455,11,3107
43456,11,22036
43457,11,2956
43458,7,43220
43459,5,31784
43460,1,13619
43461,3,10863
43462,12,27924
43463,11,34497
43464,9,35180
43465,10,1707
43466,10,40468
43467,12,29526
43468,5,1845
43469,2,28564
43470,7,17646
43471,12,29135
43472,7,10613
43473,9,16575
43474,6,28190
43475,2,12651
43476,5,793
43477,5,41952
43478,4,14014
43479,7,41735
43480,2,7772
43481,9,19043
43482,4,29085
43483,1,23393
43484,6,3562
43485,9,24769
43486,12,11341
43487,7,13505
43488,1,2906
43489,6,21214
43490,5,3469
43491,10,38548
43492,11,43084
43493,5,18057
43494,7,36768
43495,11,21426
43496,6,7512
43497,1,22114
43498,10,41536
43499,8,4264
43500,11,5743
43501,10,19580
43502,11,25777
43503,11,13008
43504,1,11516
43505,2,13323
43506,7,17510
43507,2,13630
43508,3,39306
43509,2,4411
43510,5,15170
43511,7,40795
43512,3,42055
43513,9,965
43514,4,13762
43515,7,19148
43516,11,29953
43517,1,8581
43518,10,7445
43519,4,30491
43520,1,40010
43521,10,42543
43522,9,12001
43523,10,3833
43524,6,32957
43525,4,25005
43526,8,14375
43527,11,17265
43528,6,40276
43529,2,39506
43530,7,26573
43531,8,3788
43532,2,960
43533,8,6217
43534,6,14492
43535,5,41134
43536,5,7430
43537,2,5051
43538,6,9132
43539,8,9301
43540,4,27999
43541,12,8648
43542,3,43363
43543,4,1328
43544,12,14196
43545,9,14836
43546,6,27422
43547,6,16276
43548,2,13661
43549,11,16059
43550,6,38951
43551,1,28866
43552,8,13310
43553,7,32765
43554,1,29506
43555,1,5694
43556,3,24526
43557,12,24671
43558,10,1800
43559,9,19487
43560,1,24613
43561,11,41073
43562,11,8001
43563,12,25348
43564,12,7599
43565,10,20800
43566,12,19498
43567,3,10964
43568,8,16616
43569,6,24058
43570,4,123
43571,12,5304
43572,3,32941
43573,5,16214
43574,11,1518
43575,8,17503
43576,7,16364
43577,5,15981
43578,1,12786
43579,2,23232
43580,5,19352
43581,6,38530
43582,5,38476
43583,4,411
43584,8,6414
43585,5,2099
43586,6,35462
43587,4,8840
43588,4,5816
43589,6,17893
43590,2,28670
43591,12,18029
43592,11,24054
43593,1,14591
43594,7,44183
43595,10,3351
43596,8,12993
43597,6,4664
43598,11,43063
43599,11,39399
43600,11,11253
43601,4,2109
43602,11,13968
43603,1,35268
43604,4,17043
43605,2,36639
43606,11,9419
43607,6,5134
43608,11,11167
43609,7,24473
43610,10,40451
43611,11,41994
43612,11,5330
43613,1,17263
43614,9,35810
43615,3,3345
43616,7,42695
43617,1,14926
43618,3,86
43619,7,22816
43620,1,834
43621,10,3593
43622,5,14462
43623,1,5514
43624,3,3491
43625,12,14285
43626,7,16999
43627,11,41231
43628,4,18314
43629,9,15082
43630,7,20258
43631,12,34298
43632,1,11550
43633,3,13138
43634,11,14228
43635,3,21712
43636,11,15617
43637,4,23919
43638,1,23504
43639,8,19435
43640,10,14196
43641,1,22326
43642,8,9888
43643,9,30677
43644,1,39068
43645,4,2203
43646,3,37051
43647,1,29582
43648,4,17158
43649,11,7586
43650,5,2542
43651,12,1801
43652,9,5497
43653,10,27831
43654,3,29526
43655,9,24424
43656,2,30985
43657,5,2285
43658,3,22816
43659,9,18305
43660,2,45159
43661,3,32530
43662,3,1988
43663,4,19172
43664,5,9558
43665,10,180
43666,2,12854
43667,11,21845
43668,9,32277
43669,6,43993
43670,11,15592
43671,12,37272
43672,1,31968
43673,5,39963
43674,11,21214
43675,10,10340
43676,5,12315
43677,10,6613
43678,9,21143
43679,7,18365
43680,9,28728
43681,1,11157
43682,6,30199
43683,4,45292
43684,2,20775
43685,6,36128
43686,12,11208
43687,4,3014
43688,9,41712
43689,7,39872
43690,5,2056
43691,3,41977
43692,2,25041
43693,11,31864
43694,8,5219
43695,5,21493
43696,4,13050
43697,1,9107
43698,8,406
43699,10,21763
43700,2,13066
43701,4,8889
43702,6,25460
43703,6,27626
43704,7,22242
43705,12,15318
43706,8,10108
43707,5,31031
43708,10,12841
43709,11,17582
43710,1,13543
43711,7,10836
43712,6,32441
43713,11,28302
43714,9,43979
43715,4,25955
43716,4,16683
43717,6,18923
43718,10,22889
43719,9,6419
43720,5,2127
43721,2,41423
43722,4,7529
43723,5,17356
43724,3,3421
43725,11,14604
43726,1,14604
43727,11,19788
43728,8,29999
43729,2,7580
43730,10,22885
43731,1,45113
43732,7,32428
43733,8,35886
43734,9,26187
43735,10,8551
43736,9,41335
43737,9,45436
43738,4,12346
43739,9,23227
43740,10,24739
43741,4,40304
43742,5,3858
43743,6,16376
43744,3,41903
43745,5,5168
43746,4,6526
43747,11,38538
43748,8,3900
43749,11,14183
43750,4,8954
43751,10,43706
43752,3,13104
43753,5,5402
43754,6,3759
43755,3,45057
43756,11,32165
43757,11,5071
43758,1,41446
43759,6,31644
43760,2,19452
43761,10,26503
43762,6,5413
43763,7,2541
43764,5,42602
43765,9,10029
43766,2,14228
43767,3,30041
43768,2,37072
43769,1,32778
43770,12,32418
43771,11,4608
43772,11,23
43773,5,12081
43774,11,5845
43775,5,26071
43776,2,29161
43777,1,13151
43778,8,9420
43779,3,28940
43780,3,38412
43781,5,1664
43782,9,16891
43783,3,12113
43784,2,131
43785,4,11229
43786,3,31578
43787,2,44350
43788,3,17635
43789,10,32506
43790,8,13939
43791,1,11439
43792,7,15725
43793,1,10638
43794,11,42682
43795,5,31087
43796,3,50
43797,1,26252
43798,11,6008
43799,1,40484
43800,4,18807
43801,2,2144
43802,6,30491
43803,2,20944
43804,5,29746
43805,7,13487
43806,5,3444
43807,12,42579
43808,7,13210
43809,7,25663
43810,4,7118
43811,7,7197
43812,10,32499
43813,9,5111
43814,11,3788
43815,3,8253
43816,4,1585
43817,1,14236
43818,5,25516
43819,8,2265
43820,11,15030
43821,11,23875
43822,12,2257
43823,3,18803
43824,7,45382
43825,7,22237
43826,5,13618
43827,3,37716
43828,1,10880
43829,1,15444
43830,10,43455
43831,9,1752
43832,12,14248
43833,10,39685
43834,1,25419
43835,6,5107
43836,3,45179
43837,3,30673
43838,2,30029
43839,4,10863
43840,11,14367
43841,6,39077
43842,9,14007
43843,1,35460
43844,7,38736
43845,7,42359
43846,9,37417
43847,11,21425
43848,6,21330
43849,5,2536
43850,5,244
43851,12,27456
43852,10,14029
43853,5,39363
43854,3,36399
43855,9,20241
43856,7,828
43857,7,10464
43858,12,33838
43859,8,7974
43860,4,2283
43861,3,6334
43862,5,409
43863,1,24192
43864,8,15177
43865,6,23848
43866,2,22133
43867,1,21073
43868,7,33668
43869,9,22035
43870,3,25955
43871,8,93
43872,3,36191
43873,7,32760
43874,4,1584
43875,6,12528
43876,7,41232
43877,2,32417
43878,11,18802
43879,5,24737
43880,7,7092
43881,3,22727
43882,4,12876
43883,5,515
43884,11,39106
43885,8,13460
43886,6,40054
43887,7,4817
43888,4,6980
43889,3,26860
43890,9,5848
43891,5,12036
43892,12,19337
43893,12,977
43894,4,5190
43895,7,40640
43896,12,19452
43897,1,30362
43898,11,22547
43899,10,2152
43900,2,4824
43901,4,17593
43902,10,8206
43903,11,11616
43904,10,14656
43905,7,5991
43906,10,13066
43907,9,23239
43908,2,22725
43909,7,32234
43910,4,14385
43911,5,35958
43912,4,43028
43913,4,41804
43914,10,39820
43915,6,4069
43916,8,31171
43917,9,18880
43918,8,30386
43919,5,18215
43920,3,17503
43921,3,44866
43922,11,43335
43923,10,45312
43924,10,25693
43925,11,25814
43926,3,6654
43927,4,25106
43928,2,22562
43929,9,6150
43930,3,12408
43931,4,16568
43932,12,29917
43933,9,34939
43934,11,1987
43935,5,17150
43936,4,40271
43937,4,12083
43938,6,31548
43939,5,29811
43940,5,7220
43941,9,42261
43942,11,40287
43943,5,40081
43944,8,3869
43945,12,8012
43946,4,34493
43947,9,19560
43948,2,1729
43949,12,4009
43950,4,23013
43951,5,39401
43952,11,3579
43953,8,9763
43954,9,6625
43955,3,43817
43956,5,39302
43957,12,19803
43958,12,12528
43959,1,30399
43960,11,11289
43961,2,6290
43962,9,30051
43963,10,14851
43964,9,21765
43965,12,24581
43966,5,29022
43967,8,24521
43968,1,27006
43969,6,22238
43970,3,17862
43971,12,43416
43972,9,3656
43973,7,38925
43974,4,42926
43975,10,21182
43976,11,9106
43977,7,19302
43978,11,7603
43979,2,40663
43980,6,30165
43981,12,3986
43982,9,15019
43983,6,27601
43984,3,11617
43985,9,14583
43986,8,18910
43987,8,42156
43988,2,29325
43989,3,27601
43990,6,44156
43991,1,23242
43992,11,44941
43993,2,25118
43994,12,31995
43995,8,31968
43996,10,17511
43997,3,15819
43998,10,43087
43999,9,13133
44000,10,17798
44001,4,4300
44002,3,662
44003,8,32610
44004,11,29396
44005,2,7352
44006,3,39797
44007,1,2710
44008,4,42993
44009,4,29173
44010,6,13504
44011,7,32199
44012,1,35206
44013,7,19444
44014,12,43459
44015,3,69
44016,10,28887
44017,5,18425
44018,12,30384
44019,12,39418
44020,10,29881
44021,10,13549
44022,12,28558
44023,1,4050
44024,11,11769
44025,11,15468
44026,11,35413
44027,1,4119
44028,6,13149
44029,1,41716
44030,5,30224
44031,7,27333
44032,3,45035
44033,4,32640
44034,4,6367
44035,3,39733
44036,12,12079
44037,4,24172
44038,10,44215
44039,10,7007
44040,1,20810
44041,4,19908
44042,2,8787
44043,1,29620
44044,10,35081
44045,6,26592
44046,10,37698
44047,4,17644
44048,8,27009
44049,4,9619
44050,4,28488
44051,9,16007
44052,10,26590
44053,10,9828
44054,7,39518
44055,6,20118
44056,1,36893
44057,3,26154
44058,5,15260
44059,2,33046
44060,1,11033
44061,5,9796
44062,8,31975
44063,7,2112
44064,7,2526
44065,11,31093
44066,2,9489
44067,11,8
44068,9,38412
44069,9,6562
44070,1,45503
44071,4,18937
44072,9,11161
44073,10,19897
44074,11,30357
44075,11,19512
44076,4,27883
44077,5,1097
44078,12,22268
44079,8,7718
44080,5,39476
44081,8,30836
44082,7,25047
44083,6,9605
44084,6,34492
44085,2,15331
44086,9,24813
44087,12,38855
44088,7,9106
44089,1,7741
44090,11,22302
44091,12,14051
44092,12,30771
44093,8,40209
44094,4,16702
44095,12,21874
44096,6,41468
44097,6,16703
44098,1,23468
44099,9,41979
44100,6,966
44101,5,9416
44102,12,36197
44103,4,30001
44104,10,7890
44105,6,44067
44106,1,3554
44107,7,14060
44108,5,15045
44109,4,4140
44110,3,18648
44111,6,7752
44112,10,19679
44113,7,41820
44114,6,12589
44115,5,26725
44116,12,4642
44117,9,13180
44118,6,42988
44119,4,16205
44120,2,4119
44121,6,7214
44122,11,25368
44123,9,45119
44124,7,1959
44125,5,45018
44126,3,30966
44127,10,28533
44128,10,38128
44129,3,6008
44130,11,11715
44131,11,13620
44132,8,15060
44133,12,18279
44134,3,23322
44135,11,16793
44136,1,15890
44137,12,32694
44138,8,41681
44139,10,19088
44140,5,13651
44141,11,23886
44142,6,19809
44143,3,37476
44144,8,25321
44145,1,36606
44146,9,16702
44147,6,34521
44148,12,44531
44149,12,9802
44150,1,29549
44151,9,24596
44152,7,37262
44153,4,41691
44154,1,33344
44155,7,40491
44156,5,31462
44157,5,253
44158,1,41538
44159,3,32946
44160,9,14182
44161,6,1427
44162,11,41069
44163,6,6540
44164,4,44941
44165,5,16377
44166,6,5885
44167,1,9497
44168,2,30659
44169,7,30232
44170,9,31401
44171,7,32099
44172,8,41782
44173,10,31218
44174,10,44022
44175,6,3416
44176,3,13421
44177,9,12248
44178,5,27892
44179,2,41804
44180,6,1576
44181,3,35926
44182,8,1097
44183,1,16271
44184,8,13228
44185,2,36244
44186,10,24904
44187,7,3939
44188,3,42652
44189,5,32836
44190,10,21682
44191,10,11071
44192,7,24273
44193,7,29908
44194,8,35273
44195,9,16396
44196,2,10593
44197,3,31093
44198,8,19172
44199,8,16175
44200,9,793
44201,6,13492
44202,9,24647
44203,2,45500
44204,8,33292
44205,4,6530
44206,8,2176
44207,6,12315
44208,5,35807
44209,5,31882
44210,7,2531
44211,12,9912
44212,2,2103
44213,10,28866
44214,7,18074
44215,12,13061
44216,12,13649
44217,3,34897
44218,10,8917
44219,4,37560
44220,9,31185
44221,2,33169
44222,7,14870
44223,7,31102
44224,9,13856
44225,11,45057
44226,2,27766
44227,12,19333
44228,5,23875
44229,4,33247
44230,3,38330
44231,8,1425
44232,5,39934
44233,9,2389
44234,5,13640
44235,2,45306
44236,2,10631
44237,6,18629
44238,3,4936
44239,1,38585
44240,7,10906
44241,3,21749
44242,3,15245
44243,3,33835
44244,6,38547
44245,6,22221
44246,11,4595
44247,3,28105
44248,6,27626
44249,4,16767
44250,4,13557
44251,4,21717
44252,2,41416
44253,1,24307
44254,3,28529
44255,9,39623
44256,7,42880
44257,8,42701
44258,10,24777
44259,8,17686
44260,11,16675
44261,1,40884
44262,4,32349
44263,8,41719
44264,6,5855
44265,7,45511
44266,9,41907
44267,8,28920
44268,3,6994
44269,4,28567
44270,10,19475
44271,10,10303
44272,8,34548
44273,4,43339
44274,10,15617
44275,6,11702
44276,8,12646
44277,7,3758
44278,4,33263
44279,5,30281
44280,2,32510
44281,12,45449
44282,1,9171
44283,1,13924
44284,5,19675
44285,10,35287
44286,11,42180
44287,6,15425
44288,4,14756
44289,9,23032
44290,1,17610
44291,11,22337
44292,9,3974
44293,5,12142
44294,9,19118
44295,8,38496
44296,5,9012
44297,12,5305
44298,1,37060
44299,1,8048
44300,1,1354
44301,12,16543
44302,9,23265
44303,9,29053
44304,9,15082
44305,10,30397
44306,1,7331
44307,11,22538
44308,2,2095
44309,2,22141
44310,4,19610
44311,9,13571
44312,1,28748
44313,6,42003
44314,5,15580
44315,11,37106
44316,12,26071
44317,1,25101
44318,3,4250
44319,12,26448
44320,5,12703
44321,3,43780
44322,11,7315
44323,2,1568
44324,6,16357
44325,6,29120
44326,9,22323
44327,4,13469
44328,5,10832
44329,3,17830
44330,10,37343
44331,7,9298
44332,2,30561
44333,2,17005
44334,4,9924
44335,4,18291
44336,1,15048
44337,1,30043
44338,1,12749
44339,1,28417
44340,5,16514
44341,9,2
44342,3,14227
44343,4,35432
44344,4,25257
44345,7,37195
44346,4,31698
44347,5,3532
44348,3,30343
44349,9,16063
44350,3,27
44351,7,28385
44352,11,30247
44353,8,2336
44354,2,19411
44355,5,45616
44356,1,25268
44357,11,42376
44358,4,30200
44359,7,7011
44360,4,12812
44361,10,38501
44362,12,40281
44363,10,14063
44364,4,29204
44365,5,43725
44366,4,19322
44367,2,39926
44368,1,7600
44369,8,5209
44370,4,22325
44371,12,32843
44372,8,11429
44373,10,39661
44374,2,7779
44375,4,23790
44376,11,2725
44377,5,8362
44378,12,42425
44379,11,12447
44380,5,29069
44381,11,40287
44382,11,33474
44383,7,4680
44384,8,34768
44385,3,26470
44386,8,31072
44387,10,15680
44388,2,22549
44389,11,17280
44390,11,11359
44391,9,1525
44392,6,19593
44393,2,12378
44394,9,29285
44395,10,3636
44396,9,35048
44397,3,30043
44398,3,16185
44399,6,9164
44400,12,21553
44401,8,42899
44402,11,11005
44403,4,23950
44404,2,23293
44405,6,25802
44406,5,14719
44407,5,23003
44408,7,32110
44409,12,18700
44410,3,3788
44411,5,29204
44412,5,3468
44413,3,36402
44414,7,23686
44415,10,32122
44416,6,21803
44417,5,30071
44418,8,14045
44419,4,27426
44420,3,37751
44421,4,14535
44422,3,23734
44423,3,39046
44424,3,10097
44425,6,41651
44426,7,27304
44427,10,9921
44428,4,2551
44429,3,30334
44430,8,17344
44431,12,30597
44432,8,6871
44433,5,12461
44434,4,2204
44435,1,26422
44436,11,25099
44437,1,30969
44438,4,24711
44439,6,44851
44440,1,22804
44441,10,13521
44442,7,29905
44443,5,29908
44444,9,18545
44445,1,24297
44446,2,4742
44447,1,4887
44448,3,26214
44449,7,5077
44450,10,7453
44451,1,12676
44452,9,13853
44453,1,32849
44454,11,31860
44455,10,31153
44456,5,12558
44457,11,34312
44458,9,17658
44459,6,23584
44460,2,7501
44461,11,25359
44462,1,10965
44463,9,19560
44464,12,11429
44465,1,33064
44466,9,14014
44467,7,13529
44468,9,45194
44469,7,24763
44470,2,19859
44471,10,8091
44472,7,13536
44473,11,7393
44474,5,38756
44475,5,22915
44476,7,14498
44477,9,35439
44478,8,41541
44479,3,23801
44480,3,13383
44481,12,24047
44482,5,15509
44483,11,19106
44484,6,23261
44485,8,44244
44486,5,1444
44487,9,25553
44488,8,29390
44489,5,36259
44490,7,18414
44491,9,36556
44492,6,8091
44493,1,10990
44494,12,9789
44495,11,21608
44496,8,33507
44497,11,2045
44498,1,4681
44499,11,10507
44500,1,2713
44501,8,2333
44502,1,16729
44503,11,42382
44504,12,27009
44505,11,34783
44506,4,30253
44507,4,13596
44508,8,38700
44509,11,1123
44510,2,29156
44511,8,17971
44512,6,28532
44513,12,45334
44514,2,29905
44515,8,2004
44516,10,6221
44517,4,30702
44518,4,3509
44519,6,25814
44520,5,34420
44521,5,37726
44522,12,15369
44523,10,14173
44524,11,34288
44525,8,1373
44526,5,24056
44527,11,39433
44528,9,17728
44529,6,14551
44530,2,5698
44531,1,30162
44532,3,33737
44533,6,30348
44534,12,35426
44535,10,570
44536,6,24089
44537,5,42070
44538,11,31356
44539,4,6618
44540,3,45336
44541,8,7664
44542,11,7584
44543,11,5210
44544,4,30249
44545,10,20505
44546,12,41783
44547,1,33151
44548,11,35458
44549,1,7961
44550,4,15420
44551,2,6112
44552,1,13609
44553,2,19182
44554,9,10441
44555,6,8712
44556,12,9681
44557,11,17830
44558,11,24819
44559,12,22553
44560,8,16330
44561,7,29632
44562,3,37594
44563,9,1730
44564,10,25278
44565,12,40806
44566,3,3895
44567,9,44244
44568,11,19383
44569,3,15852
44570,6,8930
44571,11,1559
44572,6,44458
44573,8,23643
44574,1,28026
44575,10,14909
44576,10,43068
44577,10,30293
44578,7,5356
44579,4,15102
44580,3,31802
44581,5,22135
44582,5,15018
44583,1,23917
44584,3,16175
44585,9,5190
44586,10,38786
44587,8,8766
44588,1,27415
44589,7,22485
44590,8,15836
44591,8,18022
44592,12,40425
44593,9,20118
44594,12,6294
44595,10,137
44596,11,15682
44597,3,25756
44598,11,38913
44599,7,34760
44600,4,17837
44601,4,17950
44602,2,6550
44603,7,24692
44604,10,29044
44605,8,16112
44606,12,9141
44607,12,13845
44608,11,45206
44609,3,31182
44610,3,7003
44611,12,33279
44612,12,10655
44613,8,4593
44614,10,41460
44615,3,16148
44616,1,3750
44617,6,43059
44618,1,2877
44619,3,11178
44620,9,3476
44621,5,45251
44622,11,13345
44623,10,19384
44624,6,29359
44625,3,9920
44626,10,40264
44627,4,22950
44628,2,17646
44629,12,14684
44630,4,44185
44631,1,17872
44632,9,11663
44633,6,21550
44634,8,31153
44635,2,26133
44636,4,1548
44637,3,2371
44638,12,13467
44639,11,13951
44640,4,33367
44641,6,5051
44642,5,21320
44643,9,15049
44644,10,17780
44645,1,26522
44646,3,1527
44647,6,16286
44648,9,35120
44649,7,6588
44650,9,3717
44651,3,25688
44652,7,29545
44653,8,1658
44654,1,31481
44655,8,24939
44656,10,29043
44657,1,4606
44658,10,23233
44659,3,33512
44660,1,15669
44661,6,3298
44662,1,17158
44663,11,21179
44664,6,22803
44665,6,26919
44666,2,6184
44667,4,35553
44668,11,12108
44669,12,29442
44670,7,19065
44671,8,159
44672,12,6721
44673,6,18160
44674,2,7674
44675,2,24626
44676,6,36062
44677,1,17922
44678,12,7533
44679,1,19308
44680,6,41489
44681,3,21609
44682,7,13783
44683,1,27691
44684,1,1391
44685,8,44613
44686,11,24666
44687,10,25789
44688,12,3758
44689,4,29898
44690,4,12466
44691,9,22463
44692,3,12230
44693,8,40877
44694,11,19542
44695,2,37736
44696,6,12856
44697,1,3581
44698,2,5886
44699,2,36004
44700,9,2719
44701,12,19819
44702,7,30517
44703,6,26101
44704,10,23516
44705,1,23931
44706,3,30713
44707,5,24733
44708,4,8964
44709,12,30128
44710,11,8153
44711,10,23533
44712,2,18280
44713,2,2166
44714,11,3562
44715,4,9124
44716,4,17040
44717,2,9386
44718,8,45314
44719,2,31100
44720,10,13927
44721,6,7739
44722,12,39191
44723,9,12960
44724,3,31669
44725,12,31985
44726,11,3858
44727,5,13040
44728,9,23224
44729,1,37477
44730,5,34985
44731,3,33313
44732,9,15613
44733,3,25216
44734,4,20233
44735,4,12939
44736,12,25379
44737,1,35210
44738,9,446
44739,4,68
44740,6,10770
44741,2,11908
44742,1,45358
44743,6,6549
44744,3,7779
44745,10,19961
44746,12,10656
44747,8,7366
44748,3,35048
44749,9,16035
44750,9,4723
44751,6,19794
44752,6,33331
44753,9,1729
44754,6,2875
44755,6,19897
44756,7,28251
44757,11,35907
44758,1,24737
44759,6,11377
44760,9,40929
44761,2,12939
44762,1,32576
44763,2,19631
44764,6,11262
44765,1,38724
44766,12,15817
44767,1,3834
44768,7,41684
44769,9,30675
44770,7,5061
44771,6,23824
44772,9,22945
44773,6,14583
44774,10,24457
44775,3,21763
44776,1,2203
44777,12,3580
44778,4,20531
44779,5,23589
44780,1,4370
44781,10,22817
44782,2,7763
44783,12,11449
44784,10,25252
44785,8,17730
44786,12,425
44787,4,33538
44788,2,7592
44789,8,9632
44790,8,1381
44791,5,23158
44792,3,45626
44793,11,18628
44794,1,32626
44795,1,10670
44796,9,7244
44797,12,9288
44798,2,35349
44799,10,2581
44800,3,476
44801,1,13621
44802,6,13008
44803,10,6534
44804,9,18017
44805,12,17461
44806,9,7244
44807,5,21767
44808,6,9327
44809,3,32065
44810,11,39034
44811,1,33344
44812,4,17728
44813,9,40504
44814,7,37892
44815,7,29624
44816,2,27171
44817,7,38379
44818,3,30529
44819,3,17880
44820,7,39028
44821,3,8891
44822,9,30591
44823,5,34179
44824,1,19679
44825,8,6657
44826,4,40526
44827,5,7740
44828,11,32765
44829,3,35246
44830,5,23398
44831,2,35426
44832,2,32765
44833,6,8680
44834,7,6976
44835,3,1955
44836,12,34200
44837,1,11138
44838,12,231
44839,12,45118
44840,9,26595
44841,10,34530
44842,10,20236
44843,6,1099
44844,2,9184
44845,7,21495
44846,5,22293
44847,10,16319
44848,3,43636
44849,6,29588
44850,6,22801
44851,2,11399
44852,5,29460
44853,1,26401
44854,1,25047
44855,3,4390
44856,3,11075
44857,5,295
44858,5,26590
44859,5,39936
44860,1,18952
44861,3,14319
44862,3,17876
44863,5,38030
44864,6,18182
44865,1,698
44866,6,41708
44867,10,15058
44868,1,23837
44869,6,39926
44870,10,15552
44871,4,23870
44872,12,7342
44873,9,34492
44874,11,41820
44875,4,20002
44876,5,35100
44877,1,40299
44878,3,15587
44879,1,28866
44880,4,32107
44881,7,4031
44882,12,18761
44883,7,6619
44884,1,19135
44885,11,55
44886,9,44958
44887,8,17241
44888,8,14088
44889,1,5306
44890,7,19581
44891,9,5077
44892,3,22196
44893,12,39926
44894,10,29222
44895,1,3445
44896,3,23722
44897,11,13786
44898,5,6222
44899,10,3759
44900,12,43650
44901,5,1729
44902,8,3584
44903,1,9060
44904,7,30410
44905,1,4835
44906,2,18547
44907,12,14240
44908,4,24248
44909,9,41716
44910,9,36076
44911,10,43376
44912,11,23837
44913,6,177
44914,11,23774
44915,11,25257
44916,9,3303
44917,2,43545
44918,8,1052
44919,1,23001
44920,12,11625
44921,1,45291
44922,6,11253
44923,5,24202
44924,10,8742
44925,11,12319
44926,12,32639
44927,9,7598
44928,9,38977
44929,3,7731
44930,12,25379
44931,2,44958
44932,1,17265
44933,1,37444
44934,6,9820
44935,3,32769
44936,3,23814
44937,10,14741
44938,7,45020
44939,3,22969
44940,9,39801
44941,7,35052
44942,2,2519
44943,8,13421
44944,6,4623
44945,9,38724
44946,8,36609
44947,2,37340
44948,9,13616
44949,4,10639
44950,2,8813
44951,11,32099
44952,11,21969
44953,12,34657
44954,4,3825
44955,7,25257
44956,7,13660
44957,1,5240
44958,5,24949
44959,7,43175
44960,7,43461
44961,9,5373
44962,2,1320
44963,5,33494
44964,5,1480
44965,1,29022
44966,3,38547
44967,10,24607
44968,4,23518
44969,6,37061
44970,12,10546
44971,8,28635
44972,5,31693
44973,8,17133
44974,1,22632
44975,3,13487
44976,6,31864
44977,8,41334
44978,11,7789
44979,2,20235
44980,12,37417
44981,12,26240
44982,2,9897
44983,7,13421
44984,5,43348
44985,12,22482
44986,5,23581
44987,5,7793
44988,7,37857
44989,3,45294
44990,5,5498
44991,6,25789
44992,5,44162
44993,2,18413
44994,10,27674
44995,12,30891
44996,10,25996
44997,8,4670
44998,2,9681
44999,8,12880
45000,4,33297
45001,2,40189
45002,12,1703
45003,4,31204
45004,1,3047
45005,12,29922
45006,12,17375
45007,8,10987
45008,4,13856
45009,10,13589
45010,6,13983
45011,1,13835
45012,8,3345
45013,7,35365
45014,12,22514
45015,8,2249
45016,8,16544
45017,11,10613
45018,4,7664
45019,9,30335
45020,7,22967
45021,2,36425
45022,10,27533
45023,2,44030
45024,8,13881
45025,12,41719
45026,5,27577
45027,6,6110
45028,10,231
45029,9,20972
45030,2,31882
45031,9,28691
45032,3,5158
45033,9,19913
45034,3,29946
45035,10,39046
45036,1,18579
45037,3,137
45038,6,16390
45039,7,8767
45040,10,11021
45041,10,26922
45042,8,23710
45043,12,9712
45044,1,2443
45045,2,17971
45046,9,21353
45047,8,11313
45048,10,4894
45049,1,4898
45050,10,30292
45051,1,41087
45052,6,14186
45053,1,4620
45054,12,42002
45055,9,28351
45056,2,21365
45057,10,7071
45058,12,18133
45059,4,96
45060,5,15225
45061,3,14684
45062,7,30246
45063,4,31826
45064,10,23056
45065,12,10233
45066,1,1887
45067,10,19683
45068,9,33457
45069,2,21362
45070,2,9464
45071,5,7793
45072,11,44644
45073,1,41105
45074,11,17688
45075,11,44972
45076,3,11919
45077,12,18422
45078,11,22188
45079,12,32537
45080,8,9931
45081,7,4122
45082,3,10972
45083,3,31678
45084,9,25565
45085,9,9987
45086,4,9141
45087,4,31481
45088,11,32186
45089,11,27574
45090,8,35268
45091,8,3770
45092,1,24949
45093,1,44509
45094,6,14336
45095,1,823
45096,6,39733
45097,3,14319
45098,3,19596
45099,12,12383
45100,2,28212
45101,11,6273
45102,4,30080
45103,4,42929
45104,10,34498
45105,9,13133
45106,6,17679
45107,4,31341
45108,6,16425
45109,1,38775
45110,12,2004
45111,12,18812
45112,10,13878
45113,10,44849
45114,6,24152
45115,2,33179
45116,12,23937
45117,8,24119
45118,11,13618
45119,1,33824
45120,7,10303
45121,12,6048
45122,4,43949
45123,1,32257
45124,8,28988
45125,10,22398
45126,5,22436
45127,10,28637
45128,2,6511
45129,10,41899
45130,7,22230
45131,8,25378
45132,8,21720
45133,5,38300
45134,12,43937
45135,3,27923
45136,8,1850
45137,11,11130
45138,9,38674
45139,4,14336
45140,8,18444
45141,2,38977
45142,1,20942
45143,11,21187
45144,6,24603
45145,7,34154
45146,5,9124
45147,12,25853
45148,3,21294
45149,4,28316
45150,12,45585
45151,3,44508
45152,8,37573
45153,4,6628
45154,5,45616
45155,6,2933
