book_author_id,book_id,author_id
9488,21191,1103
9489,21194,1103
9490,21199,3019
9491,21199,5529
9492,21199,1590
9493,21200,5529
9494,21214,6607
9495,21220,5803
9496,21223,1376
9497,21230,8316
9498,21242,7431
9499,21242,67
9500,21245,716
9501,21248,3690
9502,21248,5345
9503,21266,7371
9504,21276,1249
9505,21277,1249
9506,21278,1249
9507,21280,1249
9508,21280,6231
9509,21280,932
9510,21280,7501
9511,21280,6236
9512,21280,7792
9513,21280,8321
9514,21280,2726
9515,21282,70
9516,21283,70
9517,21284,70
9518,21290,6581
9519,21294,6581
9520,21295,6581
9521,21315,2109
9522,21315,3211
9523,21318,4004
9524,21320,932
9525,21320,5667
9526,21321,932
9527,21321,5667
9528,21322,819
9529,21322,2563
9530,21322,4247
9531,21322,5674
9532,21322,3719
9533,21322,1969
9534,21322,8469
9535,21322,4079
9536,21322,5743
9537,21322,6178
9538,21322,1241
9539,21322,909
9540,21323,1894
9541,21323,5155
9542,21324,819
9543,21324,5674
9544,21324,8266
9545,21324,8018
9546,21324,353
9547,21325,819
9548,21325,5674
9549,21325,1500
9550,21325,8266
9551,21325,6568
9552,21326,819
9553,21326,8516
9554,21326,6228
9555,21326,5021
9556,21326,5674
9557,21326,5904
9558,21326,8266
9559,21326,1500
9560,21326,7756
9561,21326,3719
9562,21326,8727
9563,21326,2522
9564,21326,8018
9565,21326,3632
9566,21326,1329
9567,21326,1838
9568,21327,819
9569,21327,5674
9570,21327,8266
9571,21327,4095
9572,21327,4117
9573,21327,353
9574,21328,819
9575,21328,1773
9576,21328,5674
9577,21328,5021
9578,21328,8266
9579,21329,819
9580,21329,980
9581,21329,5021
9582,21329,5674
9583,21329,5269
9584,21329,8266
9585,21329,3719
9586,21330,819
9587,21330,5674
9588,21330,8266
9589,21330,8727
9590,21330,4117
9591,21332,7768
9592,21332,7760
9593,21338,4236
9594,21341,819
9595,21341,5904
9596,21341,8727
9597,21341,353
9598,21342,3096
9599,21342,3239
9600,21343,6665
9601,21348,78
9602,21348,5073
9603,21348,5070
9604,21352,1706
9605,21352,1894
9606,21352,6736
9607,21353,1894
9608,21353,1711
9609,21362,1894
9610,21362,4867
9611,21365,1894
9612,21365,8211
9613,21370,1894
9614,21370,7266
9615,21402,7397
9616,21402,6046
9617,21425,3753
9618,21425,337
9619,21425,1118
9620,21426,3753
9621,21426,5973
9622,21426,4016
9623,21426,337
9624,21430,3753
9625,21430,6859
9626,21430,1940
9627,21437,3753
9628,21437,7640
9629,21437,4862
9630,21484,3312
9631,21489,4571
9632,21491,4571
9633,21493,4571
9634,21494,4571
9635,21495,4571
9636,21498,4571
9637,21505,4571
9638,21508,4571
9639,21527,8199
9640,21527,6736
9641,21527,6144
9642,21530,8199
9643,21530,7933
9644,21534,6041
9645,21534,2016
9646,21535,6041
9647,21535,2016
9648,21536,6041
9649,21536,2016
9650,21538,6041
9651,21538,5159
9652,21539,6041
9653,21539,5159
9654,21543,6041
9655,21543,984
9656,21544,6041
9657,21544,2016
9658,21545,6041
9659,21545,6562
9660,21550,7425
9661,21550,4174
9662,21552,7425
9663,21552,4174
9664,21553,7425
9665,21553,4174
9666,21557,7425
9667,21557,4174
9668,21581,7425
9669,21581,985
9670,21608,4169
9671,21609,4169
9672,21609,1479
9673,21611,4169
9674,21613,4169
9675,21615,4169
9676,21618,4169
9677,21621,4169
9678,21624,4169
9679,21624,9086
9680,21624,3217
9681,21624,1567
9682,21624,3186
9683,21624,716
9684,21624,7012
9685,21624,3494
9686,21624,5465
9687,21624,150
9688,21626,1482
9689,21626,6492
9690,21626,6630
9691,21626,8937
9692,21626,1917
9693,21626,3684
9694,21626,4725
9695,21626,6022
9696,21626,7314
9697,21626,7813
9698,21626,8380
9699,21626,9038
9700,21626,3600
9701,21626,3863
9702,21626,7553
9703,21629,4169
9704,21638,3328
9705,21638,3348
9706,21665,6412
9707,21665,6562
9708,21671,1960
9709,21673,1960
9710,21682,1960
9711,21683,1960
9712,21685,1960
9713,21686,1960
9714,21703,3692
9715,21703,6562
9716,21703,4244
9717,21703,6041
9718,21703,8585
9719,21703,7960
9720,21703,892
9721,21703,1749
9722,21703,4168
9723,21703,3700
9724,21703,1424
9725,21703,8324
9726,21703,4179
9727,21703,6119
9728,21703,472
9729,21703,4594
9730,21703,7425
9731,21703,2610
9732,21703,1626
9733,21703,7953
9734,21703,2734
9735,21704,3692
9736,21705,2072
9737,21710,9111
9738,21712,5800
9739,21717,4758
9740,21718,4758
9741,21719,4758
9742,21720,4758
9743,21721,4758
9744,21722,4758
9745,21723,4758
9746,21723,6893
9747,21723,4269
9748,21723,1950
9749,21723,5671
9750,21725,4758
9751,21725,1950
9752,21725,4320
9753,21725,4870
9754,21725,4269
9755,21725,2465
9756,21725,3821
9757,21725,5076
9758,21725,6893
9759,21725,2626
9760,21725,6883
9761,21725,5424
9762,21725,4029
9763,21725,5143
9764,21725,5671
9765,21735,5143
9766,21735,2016
9767,21739,5143
9768,21739,3235
9769,21739,2816
9770,21742,5143
9771,21742,2016
9772,21743,5143
9773,21743,2016
9774,21745,5143
9775,21745,2016
9776,21746,5143
9777,21746,2016
9778,21747,5143
9779,21747,2016
9780,21749,5143
9781,21751,5143
9782,21752,5143
9783,21752,3235
9784,21753,5143
9785,21756,5143
9786,21756,2016
9787,21758,5143
9788,21758,2016
9789,21759,5143
9790,21759,2016
9791,21763,5143
9792,21763,2016
9793,21764,5143
9794,21764,2016
9795,21765,2295
9796,21766,2919
9797,21767,3692
9798,21768,6306
9799,21773,6306
9800,21776,9047
9801,21779,9047
9802,21782,9047
9803,21783,9047
9804,21784,9047
9805,21787,9047
9806,21799,9047
9807,21799,6569
9808,21803,9047
9809,21806,9047
9810,21819,9047
9811,21819,6240
9812,21823,9047
9813,21829,1827
9814,21830,1827
9815,21832,1827
9816,21836,1827
9817,21837,1827
9818,21838,1827
9819,21841,1827
9820,21845,1827
9821,21848,1827
9822,21862,1827
9823,21874,745
9824,21874,3788
9825,21895,745
9826,21895,8710
9827,21906,745
9828,21906,3788
9829,21928,8197
9830,21928,711
9831,21930,8197
9832,21930,711
9833,21931,8197
9834,21931,6935
9835,21932,8197
9836,21932,3890
9837,21933,8197
9838,21933,711
9839,21934,8197
9840,21934,9004
9841,21947,7177
9842,21969,2154
9843,21969,5250
9844,21969,7933
9845,21972,2154
9846,21972,5250
9847,21974,2154
9848,21974,5250
9849,21980,2154
9850,21980,7947
9851,21991,2202
9852,21991,7840
9853,21996,2538
9854,21996,8730
9855,22017,5658
9856,22017,1077
9857,22026,5638
9858,22027,5638
9859,22028,5638
9860,22035,5638
9861,22036,5638
9862,22036,6810
9863,22036,7561
9864,22037,5638
9865,22060,5926
9866,22060,4584
9867,22060,8267
9868,22060,4536
9869,22060,7385
9870,22060,847
9871,22061,5926
9872,22061,8267
9873,22061,4536
9874,22061,7385
9875,22061,4584
9876,22061,847
9877,22063,5926
9878,22063,6238
9879,22065,5926
9880,22067,5926
9881,22068,5926
9882,22070,5926
9883,22070,8499
9884,22072,5926
9885,22076,8207
9886,22077,6045
9887,22077,1305
9888,22077,499
9889,22082,6045
9890,22095,4349
9891,22114,6045
9892,22120,2211
9893,22121,7091
9894,22123,8213
9895,22123,3021
9896,22126,5107
9897,22126,8298
9898,22127,6823
9899,22127,4282
9900,22133,2298
9901,22133,9201
9902,22135,2298
9903,22141,1284
9904,22141,2621
9905,22146,3638
9906,22146,3349
9907,22148,3638
9908,22148,5620
9909,22155,9167
9910,22160,79
9911,22160,3394
9912,22163,7217
9913,22166,7217
9914,22166,2923
9915,22175,2792
9916,22176,2792
9917,22186,1159
9918,22188,1159
9919,22192,1159
9920,22193,1159
9921,22195,4041
9922,22196,1233
9923,22197,5443
9924,22198,6448
9925,22199,3956
9926,22200,9044
9927,22201,4751
9928,22202,372
9929,22205,7893
9930,22207,3245
9931,22208,6264
9932,22208,3353
9933,22209,7444
9934,22219,8115
9935,22219,3356
9936,22221,3356
9937,22225,1993
9938,22226,3834
9939,22227,8352
9940,22229,1337
9941,22230,4038
9942,22233,4038
9943,22235,5805
9944,22237,3051
9945,22238,3051
9946,22239,134
9947,22239,5835
9948,22242,5228
9949,22265,7389
9950,22265,5138
9951,22265,3242
9952,22265,282
9953,22265,5438
9954,22265,4230
9955,22265,98
9956,22265,1302
9957,22265,5134
9958,22265,5030
9959,22265,2879
9960,22265,4634
9961,22265,2593
9962,22265,4599
9963,22265,266
9964,22265,4980
9965,22265,4046
9966,22265,3134
9967,22265,6275
9968,22265,7842
9969,22268,6428
9970,22277,573
9971,22278,573
9972,22283,1403
9973,22284,1403
9974,22285,1403
9975,22286,6296
9976,22286,1403
9977,22287,1403
9978,22288,1403
9979,22289,1403
9980,22292,1403
9981,22292,2537
9982,22292,582
9983,22292,7933
9984,22292,5351
9985,22292,5515
9986,22292,4953
9987,22292,7188
9988,22293,1403
9989,22296,1403
9990,22297,1403
9991,22297,2740
9992,22298,1403
9993,22298,3881
9994,22302,1403
9995,22302,3881
9996,22304,2144
9997,22306,2144
9998,22307,2144
9999,22311,2144
10000,22312,2144
10001,22321,9044
10002,22322,9044
10003,22323,9044
10004,22323,973
10005,22323,4497
10006,22323,1956
10007,22323,4934
10008,22323,8836
10009,22323,3893
10010,22323,933
10011,22323,5012
10012,22323,6544
10013,22323,2511
10014,22323,5526
10015,22325,9044
10016,22326,9044
10017,22331,2314
10018,22331,3385
10019,22331,9044
10020,22332,1592
10021,22337,6405
10022,22338,6405
10023,22338,1667
10024,22339,6405
10025,22339,1287
10026,22339,5674
10027,22339,5716
10028,22339,1411
10029,22344,6405
10030,22344,6181
10031,22345,3076
10032,22345,2706
10033,22347,3076
10034,22347,8282
10035,22347,4079
10036,22347,1954
10037,22347,6881
10038,22348,3076
10039,22348,4470
10040,22350,3076
10041,22350,2175
10042,22351,3076
10043,22351,2706
10044,22354,3076
10045,22354,7792
10046,22354,6207
10047,22354,2725
10048,22354,3559
10049,22354,8092
10050,22354,1027
10051,22355,3076
10052,22355,7245
10053,22355,2126
10054,22355,7939
10055,22355,1066
10056,22355,4392
10057,22356,3076
10058,22356,1325
10059,22356,2834
10060,22360,3076
10061,22360,7245
10062,22360,4888
10063,22360,8130
10064,22360,6934
10065,22360,5704
10066,22360,7939
10067,22362,3076
10068,22362,3379
10069,22362,4278
10070,22363,3076
10071,22363,4967
10072,22364,3076
10073,22364,2706
10074,22365,3076
10075,22365,5525
10076,22365,1287
10077,22365,4399
10078,22365,2706
10079,22365,5158
10080,22365,3456
10081,22365,2574
10082,22365,4914
10083,22365,8685
10084,22365,6928
10085,22366,7400
10086,22366,3076
10087,22373,3076
10088,22373,6934
10089,22373,1530
10090,22373,1625
10091,22374,3076
10092,22374,1667
10093,22380,3076
10094,22380,2706
10095,22380,7085
10096,22390,3076
10097,22390,7245
10098,22390,6237
10099,22390,5704
10100,22390,3789
10101,22390,8282
10102,22390,7203
10103,22392,3076
10104,22392,5525
10105,22394,3076
10106,22394,6934
10107,22394,8963
10108,22394,7965
10109,22394,3894
10110,22394,2706
10111,22394,8282
10112,22398,3076
10113,22398,6928
10114,22398,4430
10115,22398,8720
10116,22398,6722
10117,22398,8282
10118,22398,2015
10119,22398,5674
10120,22398,5716
10121,22399,6793
10122,22401,3076
10123,22401,6928
10124,22401,4430
10125,22406,3076
10126,22406,1325
10127,22406,3518
10128,22408,3519
10129,22408,1776
10130,22409,3076
10131,22409,6928
10132,22409,4430
10133,22414,7768
10134,22414,7760
10135,22417,8960
10136,22417,1642
10137,22418,8960
10138,22418,1642
10139,22418,7622
10140,22420,8960
10141,22420,1642
10142,22420,7622
10143,22420,6674
10144,22421,8960
10145,22421,1642
10146,22421,7622
10147,22421,4856
10148,22423,8960
10149,22423,1642
10150,22423,7622
10151,22424,8960
10152,22424,1642
10153,22424,7622
10154,22425,8960
10155,22425,1642
10156,22425,7622
10157,22426,8960
10158,22426,1642
10159,22426,7622
10160,22426,1646
10161,22431,1659
10162,22431,4937
10163,22431,5144
10164,22431,8410
10165,22431,5949
10166,22434,918
10167,22436,135
10168,22436,918
10169,22438,918
10170,22443,7016
10171,22445,7016
10172,22448,7758
10173,22459,1193
10174,22459,6931
10175,22460,140
10176,22460,413
10177,22461,1193
10178,22461,4658
10179,22463,1193
10180,22470,2324
10181,22472,3932
10182,22473,2081
10183,22474,3169
10184,22478,4659
10185,22482,1128
10186,22482,5077
10187,22483,679
10188,22483,3675
10189,22483,2272
10190,22485,1056
10191,22486,1645
10192,22486,3654
10193,22489,9152
10194,22493,148
10195,22495,2605
10196,22495,6965
10197,22495,1047
10198,22495,3560
10199,22499,2036
10200,22508,1463
10201,22514,6032
10202,22514,8283
10203,22514,3765
10204,22515,8280
10205,22538,2144
10206,22539,4177
10207,22541,6409
10208,22541,8243
10209,22542,6409
10210,22543,6409
10211,22547,4570
10212,22547,1344
10213,22547,2513
10214,22547,3640
10215,22547,4556
10216,22547,7524
10217,22547,7767
10218,22547,3755
10219,22549,8207
10220,22550,8207
10221,22553,9157
10222,22553,3345
10223,22554,2218
10224,22557,8588
10225,22559,534
10226,22559,1382
10227,22562,3989
10228,22562,3049
10229,22575,8969
10230,22576,7467
10231,22580,6946
10232,22583,6946
10233,22583,3778
10234,22584,6946
10235,22586,6946
10236,22590,6946
10237,22590,1700
10238,22590,5505
10239,22591,6946
10240,22591,4252
10241,22595,6946
10242,22602,205
10243,22616,3901
10244,22616,3664
10245,22618,3901
10246,22618,1277
10247,22620,1296
10248,22620,9186
10249,22623,3940
10250,22624,3940
10251,22624,3648
10252,22624,7430
10253,22626,8449
10254,22632,7001
10255,22632,2785
10256,22632,4363
10257,22633,3835
10258,22649,3820
10259,22656,3820
10260,22669,2374
10261,22677,136
10262,22680,4557
10263,22681,1752
10264,22686,3820
10265,22687,7992
10266,22690,889
10267,22691,395
10268,22697,1915
10269,22715,7752
10270,22718,5609
10271,22724,5609
10272,22725,5609
10273,22726,5609
10274,22727,5609
10275,22733,5609
10276,22736,4564
10277,22736,2021
10278,22736,6770
10279,22736,2979
10280,22736,2699
10281,22736,1481
10282,22736,2869
10283,22736,3003
10284,22736,5609
10285,22736,490
10286,22736,6567
10287,22736,3403
10288,22736,1250
10289,22736,8694
10290,22736,2059
10291,22739,5609
10292,22741,5609
10293,22741,7727
10294,22743,5609
10295,22745,5609
10296,22763,2374
10297,22774,8986
10298,22784,7752
10299,22786,7752
10300,22789,7752
10301,22799,7752
10302,22801,7752
10303,22802,7752
10304,22803,7752
10305,22804,7752
10306,22805,7752
10307,22807,7752
10308,22816,7752
10309,22817,7752
10310,22820,7752
10311,22821,7752
10312,22822,7752
10313,22826,7752
10314,22831,7752
10315,22832,7752
10316,22834,7752
10317,22835,7752
10318,22861,82
10319,22867,8232
10320,22868,8232
10321,22871,8232
10322,22874,8232
10323,22875,8232
10324,22877,8232
10325,22883,9142
10326,22885,6287
10327,22885,379
10328,22885,1258
10329,22885,3706
10330,22888,1034
10331,22889,208
10332,22892,208
10333,22893,208
10334,22896,208
10335,22898,208
10336,22904,2722
10337,22904,6338
10338,22904,4444
10339,22904,9007
10340,22904,2304
10341,22904,8461
10342,22904,3772
10343,22904,2558
10344,22904,2318
10345,22911,2722
10346,22911,9007
10347,22911,2304
10348,22911,4968
10349,22911,2202
10350,22912,2722
10351,22912,9007
10352,22912,2304
10353,22912,2793
10354,22913,2998
10355,22913,2775
10356,22913,2722
10357,22914,3613
10358,22914,8997
10359,22914,5605
10360,22914,22
10361,22914,2907
10362,22914,6720
10363,22914,8924
10364,22914,8967
10365,22914,4841
10366,22914,588
10367,22915,3613
10368,22915,8997
10369,22916,3613
10370,22916,8997
10371,22916,3586
10372,22916,4466
10373,22931,2466
10374,22932,4721
10375,22932,9226
10376,22944,4121
10377,22944,4922
10378,22945,4121
10379,22947,4121
10380,22948,4121
10381,22950,4121
10382,22951,4121
10383,22951,4121
10384,22966,5237
10385,22966,1833
10386,22966,1371
10387,22967,5237
10388,22967,8466
10389,22967,1833
10390,22967,1371
10391,22969,5237
10392,22969,3888
10393,22991,2620
10394,22991,8909
10395,22991,5029
10396,22994,2620
10397,22994,1381
10398,23000,7322
10399,23001,7322
10400,23002,7322
10401,23003,237
10402,23007,7322
10403,23009,237
10404,23010,7322
10405,23011,237
10406,23013,7322
10407,23017,7261
10408,23022,6667
10409,23023,6667
10410,23032,6051
10411,23032,5034
10412,23036,5771
10413,23037,5771
10414,23042,5771
10415,23045,3166
10416,23046,3166
10417,23056,7649
10418,23056,8195
10419,23057,7649
10420,23057,7284
10421,23060,7649
10422,23060,5890
10423,23060,7284
10424,23061,7649
10425,23061,7284
10426,23063,7649
10427,23063,7306
10428,23065,8783
10429,23065,9115
10430,23066,8783
10431,23066,9115
10432,23080,8783
10433,23080,3937
10434,23114,5507
10435,23158,4017
10436,23158,7096
10437,23183,6583
10438,23183,9088
10439,23186,5582
10440,23186,8428
10441,23186,5241
10442,23194,1788
10443,23201,2383
10444,23202,2383
10445,23203,2383
10446,23204,2383
10447,23206,1107
10448,23206,2383
10449,23217,5952
10450,23218,5952
10451,23219,5952
10452,23220,5952
10453,23221,5952
10454,23222,5952
10455,23224,5952
10456,23226,5952
10457,23227,1803
10458,23228,1803
10459,23229,1803
10460,23229,6646
10461,23229,5907
10462,23229,4941
10463,23229,7844
10464,23229,1453
10465,23229,2226
10466,23229,8465
10467,23229,4925
10468,23229,1326
10469,23229,5750
10470,23229,924
10471,23229,4979
10472,23229,2316
10473,23229,1377
10474,23229,825
10475,23232,1803
10476,23233,1803
10477,23235,1803
10478,23236,4672
10479,23237,4672
10480,23238,4672
10481,23239,4672
10482,23240,4672
10483,23242,4672
10484,23243,4672
10485,23244,4672
10486,23249,7967
10487,23257,978
10488,23257,6322
10489,23257,5763
10490,23257,502
10491,23257,752
10492,23257,511
10493,23257,6012
10494,23257,4396
10495,23257,2892
10496,23257,6902
10497,23257,2745
10498,23257,3540
10499,23257,3388
10500,23257,8067
10501,23257,13
10502,23257,4415
10503,23260,978
10504,23260,3505
10505,23260,1238
10506,23260,3308
10507,23260,9020
10508,23260,511
10509,23260,13
10510,23260,752
10511,23260,7040
10512,23260,9010
10513,23260,4415
10514,23260,6498
10515,23260,3335
10516,23260,7678
10517,23260,3482
10518,23260,2547
10519,23261,978
10520,23265,5429
10521,23265,5429
10522,23276,7722
10523,23290,3722
10524,23290,5588
10525,23290,3180
10526,23290,8932
10527,23292,3722
10528,23292,7547
10529,23292,5
10530,23293,3722
10531,23293,2699
10532,23293,2058
10533,23293,1405
10534,23293,1471
10535,23293,5486
10536,23297,39
10537,23297,2781
10538,23300,6987
10539,23300,3416
10540,23300,5084
10541,23300,5137
10542,23300,765
10543,23303,6111
10544,23307,4579
10545,23307,580
10546,23310,8977
10547,23314,2555
10548,23315,955
10549,23316,8732
10550,23318,1844
10551,23319,1844
10552,23322,1844
10553,23331,1298
10554,23331,1298
10555,23336,3190
10556,23352,9046
10557,23377,4742
10558,23378,4742
10559,23391,107
10560,23392,107
10561,23393,107
10562,23398,107
10563,23404,4777
10564,23404,5450
10565,23410,6998
10566,23418,101
10567,23419,101
10568,23420,101
10569,23421,101
10570,23423,101
10571,23425,101
10572,23426,101
10573,23438,3645
10574,23439,3645
10575,23453,5575
10576,23453,8749
10577,23454,5575
10578,23454,8749
10579,23460,2370
10580,23461,2370
10581,23468,425
10582,23475,4056
10583,23475,6203
10584,23479,7866
10585,23479,2340
10586,23491,3190
10587,23491,8519
10588,23491,1770
10589,23491,3740
10590,23491,5125
10591,23491,6861
10592,23491,5336
10593,23491,9099
10594,23491,4027
10595,23491,7271
10596,23491,4348
10597,23491,5188
10598,23491,9184
10599,23491,6833
10600,23491,8982
10601,23492,3596
10602,23492,394
10603,23503,4793
10604,23504,3344
10605,23504,90
10606,23504,2521
10607,23506,3344
10608,23506,90
10609,23512,2496
10610,23512,8272
10611,23515,8230
10612,23516,2022
10613,23517,2496
10614,23517,8272
10615,23518,6955
10616,23520,7243
10617,23521,2235
10618,23522,2235
10619,23522,8148
10620,23524,169
10621,23524,2880
10622,23524,1275
10623,23525,4357
10624,23526,9037
10625,23533,6873
10626,23545,3170
10627,23547,4467
10628,23547,7934
10629,23548,9064
10630,23548,6074
10631,23549,8926
10632,23552,8666
10633,23552,5519
10634,23558,7630
10635,23558,1720
10636,23563,7630
10637,23563,7127
10638,23573,7630
10639,23573,1602
10640,23573,3598
10641,23576,93
10642,23577,93
10643,23581,3616
10644,23581,93
10645,23582,93
10646,23584,93
10647,23584,5981
10648,23584,8329
10649,23588,8974
10650,23588,1341
10651,23588,3576
10652,23589,1341
10653,23589,8974
10654,23591,3576
10655,23591,1395
10656,23591,103
10657,23596,2136
10658,23596,2707
10659,23596,5402
10660,23596,7270
10661,23596,3149
10662,23596,346
10663,23596,9059
10664,23596,2190
10665,23596,1687
10666,23596,1438
10667,23596,2930
10668,23596,581
10669,23596,3
10670,23596,5008
10671,23596,4899
10672,23596,9084
10673,23596,3668
10674,23596,5334
10675,23596,2680
10676,23596,2199
10677,23596,2188
10678,23598,1341
10679,23598,8974
10680,23600,3576
10681,23600,1395
10682,23601,8974
10683,23601,8974
10684,23603,3576
10685,23608,4565
10686,23617,3576
10687,23617,1341
10688,23617,8974
10689,23625,3576
10690,23625,1395
10691,23627,3576
10692,23627,1395
10693,23637,3813
10694,23637,200
10695,23640,7709
10696,23640,6403
10697,23643,3576
10698,23643,2672
10699,23653,3576
10700,23653,103
10701,23685,7752
10702,23686,7752
10703,23689,7752
10704,23692,7752
10705,23693,7752
10706,23697,7752
10707,23700,5280
10708,23703,7752
10709,23704,7752
10710,23706,7752
10711,23707,7752
10712,23708,7752
10713,23709,7752
10714,23710,7752
10715,23717,7752
10716,23720,3233
10717,23720,1804
10718,23720,8743
10719,23720,4719
10720,23720,4184
10721,23720,8912
10722,23720,3523
10723,23721,3233
10724,23721,5887
10725,23721,4719
10726,23721,4184
10727,23721,8912
10728,23721,3523
10729,23722,3233
10730,23722,5887
10731,23722,4719
10732,23722,4184
10733,23722,8912
10734,23722,3523
10735,23724,3233
10736,23724,5887
10737,23724,4719
10738,23724,4184
10739,23724,8912
10740,23724,3523
10741,23734,3233
10742,23740,3233
10743,23751,7478
10744,23753,6405
10745,23753,6237
10746,23753,1287
10747,23753,6181
10748,23753,4873
10749,23753,1241
10750,23753,1467
10751,23753,5492
10752,23753,8275
10753,23753,1625
10754,23753,5146
10755,23753,8274
10756,23753,8671
10757,23753,1667
10758,23753,7836
10759,23754,6405
10760,23754,7836
10761,23754,6237
10762,23754,5492
10763,23754,8671
10764,23754,4727
10765,23756,9075
10766,23756,3045
10767,23757,9075
10768,23757,4340
10769,23757,3471
10770,23758,9075
10771,23763,9075
10772,23774,2458
10773,23777,2320
10774,23777,1484
10775,23777,2592
10776,23777,858
10777,23784,522
10778,23784,402
10779,23784,7706
10780,23784,7440
10781,23785,522
10782,23785,5102
10783,23788,522
10784,23788,5102
10785,23790,522
10786,23790,7094
10787,23791,522
10788,23791,1839
10789,23791,1483
10790,23793,1759
10791,23793,1448
10792,23793,7126
10793,23793,4268
10794,23793,8053
10795,23793,8207
10796,23793,4594
10797,23796,1759
10798,23796,7414
10799,23796,1256
10800,23796,9040
10801,23796,7554
10802,23796,7304
10803,23796,4142
10804,23796,1955
10805,23796,1539
10806,23796,8463
10807,23796,2635
10808,23796,7108
10809,23796,8600
10810,23796,3288
10811,23796,8551
10812,23796,1448
10813,23796,2227
10814,23796,8207
10815,23796,6014
10816,23796,3155
10817,23796,3546
10818,23797,1759
10819,23797,2770
10820,23797,2633
10821,23797,8053
10822,23797,273
10823,23797,2236
10824,23797,203
10825,23797,8600
10826,23797,7414
10827,23797,6946
10828,23797,2872
10829,23797,1194
10830,23797,8207
10831,23797,4594
10832,23797,8951
10833,23797,3520
10834,23797,7566
10835,23797,6541
10836,23799,1759
10837,23801,2779
10838,23802,2779
10839,23809,8561
10840,23811,9169
10841,23814,3149
10842,23816,7777
10843,23818,5059
10844,23818,1543
10845,23824,7539
10846,23827,8683
10847,23832,6715
10848,23832,560
10849,23835,6114
10850,23835,1057
10851,23835,6168
10852,23837,6803
10853,23837,7211
10854,23840,2143
10855,23841,2143
10856,23843,2143
10857,23845,2143
10858,23846,2143
10859,23847,2143
10860,23848,2143
10861,23849,2143
10862,23856,5858
10863,23859,3882
10864,23859,457
10865,23870,143
10866,23875,2792
10867,23876,2792
10868,23877,2792
10869,23878,2792
10870,23878,3106
10871,23882,2792
10872,23884,2792
10873,23884,2233
10874,23886,2792
10875,23887,2792
10876,23887,3106
10877,23894,2792
10878,23895,2792
10879,23900,2792
10880,23903,2792
10881,23903,7181
10882,23912,9023
10883,23912,218
10884,23913,9023
10885,23917,2782
10886,23919,2227
10887,23920,2227
10888,23922,2227
10889,23925,2227
10890,23925,8862
10891,23925,1169
10892,23926,2227
10893,23928,1890
10894,23929,3596
10895,23929,400
10896,23930,9098
10897,23931,9098
10898,23932,9098
10899,23932,3702
10900,23937,9098
10901,23940,9098
10902,23940,6538
10903,23940,251
10904,23942,9098
10905,23944,9098
10906,23945,8797
10907,23945,316
10908,23945,9098
10909,23945,8618
10910,23945,949
10911,23946,9098
10912,23946,8434
10913,23948,9098
10914,23950,3487
10915,23952,6320
10916,23955,3487
10917,23955,2509
10918,23961,3487
10919,23963,3487
10920,23964,3487
10921,23964,99
10922,23966,3487
10923,23968,5359
10924,23975,6507
10925,23979,6507
10926,23984,4154
10927,23984,124
10928,23984,5494
10929,23989,8503
10930,24001,3882
10931,24006,6929
10932,24010,4457
10933,24010,6927
10934,24028,2796
10935,24028,5276
10936,24037,3051
10937,24040,3051
10938,24043,8981
10939,24043,4692
10940,24047,3051
10941,24048,3051
10942,24050,3051
10943,24052,3051
10944,24054,3051
10945,24056,3051
10946,24058,3051
10947,24060,3051
10948,24062,3051
10949,24064,3051
10950,24065,3051
10951,24066,3051
10952,24073,3051
10953,24079,3434
10954,24087,8440
10955,24087,1751
10956,24089,1110
10957,24093,8458
10958,24094,8458
10959,24096,5200
10960,24096,3140
10961,24100,2114
10962,24115,2155
10963,24119,5591
10964,24119,3951
10965,24121,7674
10966,24121,4429
10967,24124,959
10968,24124,1963
10969,24126,2203
10970,24127,5455
10971,24136,9105
10972,24136,7395
10973,24136,4484
10974,24137,4734
10975,24147,6705
10976,24149,5956
10977,24149,6844
10978,24152,5956
10979,24152,6844
10980,24154,5956
10981,24154,6844
10982,24155,5956
10983,24155,6844
10984,24156,5956
10985,24156,6844
10986,24157,5956
10987,24157,6844
10988,24172,5649
10989,24173,5649
10990,24178,2193
10991,24178,2822
10992,24178,7716
10993,24179,2193
10994,24179,2822
10995,24179,7716
10996,24180,2193
10997,24180,2822
10998,24180,4770
10999,24183,3988
11000,24183,2193
11001,24183,156
11002,24183,6537
11003,24188,3952
11004,24188,8015
11005,24188,7983
11006,24188,7396
11007,24188,8756
11008,24188,27
11009,24188,5902
11010,24188,1542
11011,24188,1506
11012,24188,2523
11013,24192,4315
11014,24196,6984
11015,24198,6984
11016,24202,2665
11017,24202,3795
11018,24205,2665
11019,24205,3795
11020,24213,5227
11021,24213,4437
11022,24213,5775
11023,24215,7545
11024,24215,5227
11025,24217,5227
11026,24217,4437
11027,24217,8459
11028,24218,5227
11029,24218,3265
11030,24220,5227
11031,24220,3396
11032,24220,4437
11033,24221,5227
11034,24221,3265
11035,24223,8346
11036,24223,7643
11037,24244,6041
11038,24248,466
11039,24249,3578
11040,24253,8127
11041,24255,323
11042,24255,5080
11043,24257,2764
11044,24268,9081
11045,24268,676
11046,24270,3737
11047,24270,1362
11048,24271,1703
11049,24273,1703
11050,24281,8841
11051,24281,1195
11052,24283,8841
11053,24283,1195
11054,24283,3725
11055,24284,8841
11056,24284,1195
11057,24284,6914
