library_book_id,library_id,book_id,qty
2902,8,18384,26
2903,3,33474,78
2904,4,22219,12
2905,7,7052,66
2906,8,147,85
2907,6,10887,4
2908,2,41822,30
2909,7,11580,59
2910,4,45279,67
2911,4,27428,3
2912,3,7361,95
2913,3,33853,44
2914,4,34426,1
2915,10,13575,59
2916,2,16479,52
2917,1,34492,38
2918,4,42772,35
2919,7,18448,98
2920,9,17658,2
2921,5,27943,35
2922,6,10965,29
2923,7,37205,30
2924,6,37272,76
2925,3,24647,80
2926,4,14115,79
2927,9,22620,6
2928,2,44157,28
2929,9,13619,1
2930,9,8044,14
2931,10,34187,73
2932,6,4287,49
2933,5,24124,49
2934,3,18184,16
2935,2,2898,78
2936,6,43283,66
2937,3,41711,8
2938,6,11208,19
2939,6,32499,28
2940,7,4981,97
2941,8,37875,54
2942,2,12564,19
2943,4,6200,3
2944,2,41659,82
2945,1,10,43
2946,5,39518,42
2947,10,22947,59
2948,8,14243,48
2949,9,11519,46
2950,5,43547,95
2951,4,15971,50
2952,9,42956,45
2953,10,25192,20
2954,3,30569,58
2955,4,21906,63
2956,8,5896,22
2957,5,5477,49
2958,9,1618,29
2959,8,38723,20
2960,8,30818,82
2961,7,38747,98
2962,1,15348,5
2963,4,20509,69
2964,4,4997,15
2965,8,18546,61
2966,5,13807,16
2967,4,1914,9
2968,10,37481,17
2969,4,17255,54
2970,1,16654,20
2971,6,1429,55
2972,6,30242,96
2973,6,13619,90
2974,9,32432,91
2975,6,8086,14
2976,3,20813,37
2977,8,28,51
2978,2,7515,7
2979,3,37863,59
2980,5,45449,36
2981,3,35308,42
2982,9,12169,12
2983,8,9593,42
2984,3,43076,41
2985,10,45420,94
2986,3,39027,45
2987,6,14504,15
2988,1,7055,20
2989,7,13881,62
2990,4,23706,45
2991,1,31365,4
2992,9,44230,6
2993,5,35592,100
2994,5,9816,9
2995,8,21773,9
2996,5,18136,61
2997,8,34871,85
2998,5,29960,80
2999,5,12427,53
3000,7,42738,9
3001,7,6764,78
3002,4,3516,54
3003,6,44759,57
3004,4,4579,9
3005,2,37824,11
3006,10,12823,61
3007,5,24583,78
3008,6,44595,53
3009,7,6219,14
3010,7,15474,18
3011,2,23637,87
3012,10,12876,94
3013,6,41219,97
3014,3,18251,33
3015,9,26470,37
3016,3,7543,28
3017,10,34596,23
3018,2,40490,45
3019,1,32102,58
3020,7,8499,96
3021,6,28691,21
3022,2,4487,76
3023,2,24450,63
3024,10,4372,23
3025,5,31819,9
3026,7,142,61
3027,4,44684,27
3028,4,45066,51
3029,2,15221,81
3030,5,26009,41
3031,4,484,5
3032,7,35729,6
3033,3,34157,89
3034,3,32487,66
3035,5,6425,36
3036,4,19134,57
3037,4,16334,24
3038,7,19560,40
3039,7,7848,46
3040,7,3822,59
3041,10,15015,94
3042,3,7896,49
3043,5,1466,70
3044,2,12195,42
3045,8,9100,62
3046,1,40821,17
3047,10,12073,62
3048,7,14367,62
3049,8,4601,59
3050,9,765,42
3051,5,28881,47
3052,8,37205,75
3053,3,43796,28
3054,7,31313,83
3055,6,25743,57
3056,3,6107,91
3057,7,37190,65
3058,6,44958,4
3059,1,1376,40
3060,1,35432,91
3061,8,15824,85
3062,10,44936,56
3063,9,37630,17
3064,7,35983,17
3065,1,18251,32
3066,6,12609,64
3067,7,1571,84
3068,1,30971,36
3069,3,30923,82
3070,7,18937,2
3071,8,16285,24
3072,1,7477,36
3073,7,25013,96
3074,10,19596,56
3075,4,44542,86
3076,3,12586,21
3077,9,37996,38
3078,2,13616,49
3079,6,42615,77
3080,4,1429,66
3081,5,13932,35
3082,10,4223,2
3083,7,32533,53
3084,3,10767,13
3085,5,8572,70
3086,6,42869,31
3087,4,35519,10
3088,6,8077,1
3089,2,15373,15
3090,6,14098,72
3091,1,672,86
3092,4,10503,40
3093,5,42212,93
3094,9,33513,56
3095,5,19448,56
3096,2,38175,97
3097,1,11693,6
3098,7,29537,12
3099,9,865,59
3100,4,9100,10
3101,3,19822,60
3102,10,12622,42
3103,9,4894,40
3104,10,17123,71
3105,5,25015,28
3106,3,27434,24
3107,5,28860,32
3108,10,3557,19
3109,1,25,15
3110,3,11704,25
3111,4,10403,69
3112,6,24703,54
3113,3,7775,58
3114,7,3254,80
3115,9,45119,94
3116,3,5743,41
3117,5,1363,63
3118,5,15216,60
3119,6,33874,58
3120,5,38827,55
3121,6,29256,62
3122,6,2595,90
3123,10,3513,57
3124,8,32300,39
3125,2,26449,2
3126,10,5169,43
3127,10,30232,19
3128,7,39401,10
3129,6,38860,69
3130,5,30713,50
3131,7,2388,67
3132,5,32275,75
3133,8,33363,95
3134,3,7482,46
3135,6,31420,47
3136,10,3006,79
3137,3,33751,68
3138,2,16888,50
3139,4,5128,54
3140,5,11263,27
3141,4,33186,48
3142,3,2068,100
3143,8,12723,47
3144,3,9723,90
3145,2,12842,63
3146,1,31795,83
3147,6,4742,54
3148,6,30271,64
3149,8,11623,58
3150,1,11601,40
3151,8,9462,18
3152,1,17862,12
3153,3,43988,78
3154,7,8820,5
3155,10,24056,39
3156,2,16059,51
3157,10,31186,94
3158,3,40969,17
3159,2,21214,58
3160,4,21776,66
3161,6,960,43
3162,9,31784,76
3163,8,24807,35
3164,7,7304,69
3165,4,2722,91
3166,4,41486,4
3167,8,5720,85
3168,7,11323,33
3169,7,16888,16
3170,2,6925,75
3171,6,32435,87
3172,2,8660,100
3173,2,35515,88
3174,5,30852,20
3175,5,18190,30
3176,3,7788,32
3177,2,30352,40
3178,6,17658,70
3179,2,40335,35
3180,9,9646,67
3181,7,32872,9
3182,4,28056,79
3183,6,28382,76
3184,6,3444,81
3185,3,10613,82
3186,7,32760,37
3187,10,9863,97
3188,1,14243,46
3189,6,22195,4
3190,3,28350,72
3191,6,5918,88
3192,9,27189,42
3193,1,40630,70
3194,5,26226,28
3195,3,7590,17
3196,6,1302,1
3197,7,13666,86
3198,5,26590,34
3199,6,17355,81
3200,8,23845,24
3201,6,13618,17
3202,3,4329,54
3203,7,30893,18
3204,2,35886,50
3205,3,25701,92
3206,4,18913,3
3207,9,21720,7
3208,4,35458,99
3209,5,6671,90
3210,5,24155,11
3211,8,25172,97
3212,10,6595,56
3213,7,6794,32
3214,3,29255,38
3215,5,10713,13
3216,8,34229,97
3217,7,18273,15
3218,4,30966,85
3219,9,2923,85
3220,7,19780,90
3221,2,31916,82
3222,1,2814,59
3223,2,12043,21
3224,7,29565,52
3225,1,14183,8
3226,3,7113,75
3227,9,43416,31
3228,5,5453,29
3229,8,5794,15
3230,7,14043,19
3231,5,34678,54
3232,3,13879,4
3233,4,15930,37
3234,4,15014,98
3235,6,20525,43
3236,7,44225,39
3237,6,24898,94
3238,5,35404,98
3239,7,7220,11
3240,1,5374,51
3241,10,18496,35
3242,4,3886,76
3243,4,36555,91
3244,9,17607,58
3245,5,36062,76
3246,4,33817,28
3247,2,28567,9
3248,10,1536,51
3249,9,3258,26
3250,2,37774,35
3251,10,5756,95
3252,10,37266,73
3253,4,28382,79
3254,1,43678,60
3255,6,1383,95
3256,6,26049,27
3257,10,12686,2
3258,7,35811,17
3259,4,30005,22
3260,1,29435,21
3261,2,39473,92
3262,6,1,45
3263,10,842,34
3264,10,39902,66
3265,4,16193,73
3266,1,24060,59
3267,4,10222,57
3268,6,28257,22
3269,4,30518,33
3270,2,22514,28
3271,1,8853,2
3272,5,44896,59
3273,1,38461,17
3274,5,25012,5
3275,6,11697,9
3276,6,12447,76
3277,7,3311,62
3278,9,37869,10
3279,10,24968,99
3280,3,37530,62
3281,4,16992,75
3282,8,43503,40
3283,2,11854,44
3284,4,4836,40
3285,2,13314,18
3286,6,14864,14
3287,5,8542,71
3288,7,36140,62
3289,7,32181,63
3290,2,28810,73
3291,10,23042,80
3292,6,22547,89
3293,6,37976,2
3294,3,18826,35
3295,8,38678,9
3296,4,22373,24
3297,9,45490,6
3298,10,5810,64
3299,8,1320,100
3300,1,6553,41
3301,9,20812,7
3302,3,42882,14
3303,3,29161,69
3304,4,28570,98
3305,1,8771,100
3306,10,30193,3
3307,9,22306,35
3308,1,4525,26
3309,7,28251,33
3310,2,26522,65
3311,7,2785,15
3312,7,14595,30
3313,7,8840,92
3314,2,1265,58
3315,1,43739,50
3316,2,38539,86
3317,6,33577,22
3318,9,35422,5
3319,2,41490,45
3320,9,36314,9
3321,8,31502,25
3322,3,25048,56
3323,7,155,46
3324,10,5458,48
3325,5,1504,95
3326,4,15599,79
3327,3,26206,44
3328,5,19308,3
3329,2,25806,63
3330,2,8525,46
3331,7,38385,22
3332,4,23186,26
3333,7,1234,17
3334,4,12589,23
3335,10,30938,92
3336,1,15901,94
3337,9,21245,89
3338,7,14186,78
3339,1,37657,29
3340,10,5321,25
3341,6,16285,88
3342,2,1177,50
3343,7,18073,54
3344,2,1274,92
3345,6,36190,32
3346,4,15595,10
3347,6,17747,66
3348,6,26723,69
3349,1,43899,23
3350,6,5755,12
3351,7,4405,73
3352,2,231,57
3353,9,1946,86
3354,7,13628,92
3355,3,23204,26
3356,1,12944,92
3357,2,44735,42
3358,4,18877,80
3359,5,9516,76
3360,10,5005,4
3361,3,28429,91
3362,4,570,2
3363,5,30542,87
3364,5,1364,59
3365,2,32241,51
3366,2,16677,7
3367,4,41250,89
3368,6,16320,77
3369,6,30270,88
3370,10,26666,64
3371,4,10836,29
3372,9,22283,79
3373,9,31227,48
3374,10,18279,73
3375,3,30010,56
3376,9,2883,1
3377,3,7556,80
3378,6,6872,88
3379,7,25363,68
3380,3,42051,65
3381,2,24636,27
3382,10,27528,47
3383,10,4717,62
3384,9,3431,40
3385,10,8253,88
3386,7,9922,65
3387,2,33929,99
3388,3,30337,93
3389,1,31462,67
3390,5,10639,38
3391,2,63,72
3392,1,19818,25
3393,7,17607,84
3394,6,24692,5
3395,1,38244,50
3396,6,4983,81
3397,7,35668,86
3398,4,15819,40
3399,2,23989,1
3400,8,18461,8
3401,1,31172,8
3402,2,8542,63
3403,10,28531,94
3404,7,33295,98
3405,10,40540,20
3406,3,20423,14
3407,8,840,96
3408,8,32516,81
3409,3,24217,89
3410,5,497,99
3411,10,20547,59
3412,1,45343,39
3413,3,2236,68
3414,1,35921,64
3415,7,35602,61
3416,7,20024,94
3417,6,13451,3
3418,7,21060,66
3419,7,19308,18
3420,7,9099,59
3421,4,7724,6
3422,2,41551,63
3423,7,13929,47
3424,5,28735,53
3425,8,26184,64
3426,4,35846,82
3427,3,21759,20
3428,3,3014,16
3429,5,5362,60
3430,2,11277,53
3431,6,79,22
3432,7,19316,12
3433,9,10765,9
3434,4,1935,67
3435,6,7668,50
3436,7,9506,18
3437,5,31507,97
3438,8,43084,78
3439,4,21220,2
3440,10,11377,75
3441,6,25814,62
3442,4,28561,34
3443,1,41539,5
3444,7,12071,80
3445,8,14095,64
3446,2,42959,84
3447,9,24620,46
3448,7,33672,29
3449,2,37095,79
3450,7,2506,93
3451,8,39033,19
3452,8,10917,94
3453,2,29639,47
3454,1,11298,47
3455,1,9457,5
3456,9,2113,84
3457,2,10876,40
3458,10,11478,10
3459,4,8137,84
3460,6,18964,60
3461,1,28562,27
3462,9,18404,13
3463,2,16449,66
3464,7,13785,35
3465,1,5055,19
3466,6,29745,37
3467,2,30587,60
3468,10,21749,26
3469,4,23601,24
3470,6,668,24
3471,8,37420,98
3472,10,12250,37
3473,7,23552,15
3474,6,27669,61
3475,1,12812,9
3476,8,28876,66
3477,3,13113,7
3478,7,35491,62
3479,7,15316,15
3480,6,15676,96
3481,2,39624,66
3482,6,3529,81
3483,1,54,42
3484,3,10686,72
3485,6,39906,92
3486,10,37304,42
3487,7,24914,95
3488,10,6076,64
3489,8,5412,18
3490,5,15578,49
3491,6,43098,1
3492,9,39022,23
3493,8,26673,40
3494,5,8127,46
3495,10,28822,97
3496,3,42408,44
3497,2,45159,77
3498,4,9012,52
3499,1,4256,36
3500,4,26968,50
3501,2,32328,58
3502,8,31996,15
3503,3,15295,14
3504,4,45564,62
3505,4,36402,85
3506,4,11036,48
3507,7,38150,92
3508,2,12319,97
3509,5,35048,35
3510,8,5843,79
3511,1,31229,6
3512,6,24037,19
3513,4,20794,51
3514,6,7716,43
3515,7,29487,95
3516,9,31222,49
3517,4,23637,69
3518,3,19327,28
3519,7,10880,73
3520,7,30968,71
3521,1,31350,73
3522,9,1684,27
3523,7,17593,43
3524,6,5729,90
3525,10,41824,49
3526,10,531,76
3527,10,31067,9
3528,10,27006,53
3529,2,12442,54
3530,3,8528,74
3531,2,28392,6
3532,4,24835,96
3533,5,42831,38
3534,8,33186,29
3535,10,27689,63
3536,7,1955,80
3537,9,8247,18
3538,3,51,96
3539,6,7526,9
3540,3,22916,88
3541,4,22912,44
3542,7,43963,12
3543,3,43268,71
3544,3,20343,36
3545,5,2815,22
3546,3,12923,19
3547,2,13501,30
3548,2,31615,5
3549,2,411,65
3550,6,28200,23
3551,4,22817,15
3552,8,1171,60
3553,3,10639,61
3554,8,37074,39
3555,1,1627,40
3556,8,43313,33
3557,5,43015,73
3558,1,16005,28
3559,7,4477,58
3560,10,31864,56
3561,10,21613,44
3562,8,15688,46
3563,3,36268,33
3564,9,26348,70
3565,4,44630,3
3566,4,2222,16
3567,9,1572,95
3568,1,28055,98
3569,9,34303,20
3570,9,5810,28
3571,3,18822,87
3572,8,18977,9
3573,1,14281,75
3574,5,42662,46
3575,6,11429,45
3576,2,11570,37
3577,8,9638,14
3578,7,13083,14
3579,4,18750,59
3580,2,10907,84
3581,2,11653,98
3582,9,1955,2
3583,8,11518,54
3584,7,23603,61
3585,5,27326,74
3586,1,27779,90
3587,4,10613,5
3588,6,30355,89
3589,5,13658,77
3590,7,15819,15
3591,3,35792,44
3592,5,32964,92
3593,3,42986,84
3594,2,13383,76
3595,2,6749,92
3596,9,7784,90
3597,9,16464,18
3598,9,18294,85
3599,6,12686,3
3600,3,34082,99
3601,6,33551,1
3602,5,40081,20
3603,10,24569,26
3604,3,44531,78
3605,7,33449,7
3606,5,21220,92
3607,7,1445,27
3608,4,3419,23
3609,4,23697,90
3610,9,5659,63
3611,3,11337,18
3612,9,30104,53
3613,10,2289,69
3614,7,12290,76
3615,9,10405,11
3616,3,3827,11
3617,2,38536,4
3618,10,1164,14
3619,1,42012,82
3620,9,41150,19
3621,4,24953,13
3622,1,9376,23
3623,1,4627,71
3624,6,41666,56
3625,6,16596,13
3626,1,1891,54
3627,3,22354,90
3628,9,26053,75
3629,4,22618,56
3630,9,24956,45
3631,9,27779,77
3632,4,7906,79
3633,2,30199,51
3634,5,11323,2
3635,4,45250,56
3636,2,35054,92
3637,9,11934,88
3638,1,17982,54
3639,8,25296,61
3640,7,903,86
3641,8,21060,13
3642,1,1342,70
3643,3,5214,30
3644,5,16340,14
3645,6,9585,84
3646,4,42213,2
3647,5,31466,64
3648,2,28617,58
3649,6,5911,5
3650,7,45085,96
3651,2,32053,25
3652,6,11499,70
3653,3,1073,9
3654,7,10421,46
3655,6,2025,94
3656,7,5502,5
3657,1,24944,100
3658,6,27578,1
3659,6,30602,94
3660,1,18892,88
3661,5,20254,78
3662,8,15638,64
3663,4,28926,58
3664,9,5700,18
3665,9,16793,13
3666,9,45250,49
3667,3,22198,52
3668,4,28658,88
3669,6,41567,77
3670,5,13688,66
3671,4,10789,67
3672,3,6971,80
3673,6,33342,8
3674,8,2166,8
3675,3,28249,41
3676,9,2836,95
3677,7,18362,68
3678,1,32913,19
3679,3,41005,75
3680,9,16297,23
3681,9,43995,89
3682,9,27627,62
3683,2,12749,4
3684,10,19155,18
3685,4,13425,4
3686,3,25489,35
3687,7,30384,6
3688,7,21063,54
3689,10,23319,20
3690,2,3859,54
3691,7,702,21
3692,10,1722,99
3693,10,41073,67
3694,6,35750,55
3695,4,41688,57
3696,6,8197,70
3697,10,41457,9
3698,8,28658,8
3699,3,45348,88
3700,4,16234,92
3701,2,30366,38
3702,3,17679,82
3703,3,41304,39
3704,4,31182,3
3705,9,31185,85
3706,1,40020,10
3707,5,40582,77
3708,8,7078,8
3709,8,5901,21
3710,6,45444,33
3711,2,19193,10
3712,1,34343,21
3713,10,21832,70
3714,6,3011,73
3715,5,37435,8
3716,8,26321,94
3717,3,5314,89
3718,3,41659,55
3719,5,6526,45
3720,5,22268,86
3721,9,16319,25
3722,3,7220,27
3723,7,2879,74
3724,9,35454,79
3725,3,39068,27
3726,6,1376,48
3727,6,40303,33
3728,9,484,89
3729,9,26211,53
3730,7,5203,24
3731,4,30272,11
3732,10,18520,15
3733,9,4656,3
3734,7,599,3
3735,1,35633,23
3736,2,50,86
3737,4,12047,84
3738,2,32810,2
3739,3,14658,78
3740,7,25810,83
3741,3,44883,4
3742,5,15221,85
3743,7,12914,86
3744,9,17174,95
3745,3,43603,88
3746,3,19456,48
3747,9,12099,25
3748,9,33353,76
3749,6,42900,99
3750,9,8227,18
3751,4,36530,7
3752,8,10929,96
3753,4,11723,20
3754,9,25965,79
3755,2,8953,79
3756,9,34816,66
3757,4,7543,37
3758,6,10324,53
3759,1,12570,16
3760,8,22392,25
3761,4,10220,54
3762,6,672,91
3763,10,19379,89
3764,5,24215,47
3765,7,18761,66
3766,2,9571,9
3767,10,31637,2
3768,1,32103,71
3769,3,20420,41
3770,7,28395,58
3771,3,16874,35
3772,5,6129,30
3773,6,16442,27
3774,3,19885,8
3775,1,37690,75
3776,7,17506,36
3777,10,18461,36
3778,9,7093,38
3779,4,8601,75
3780,5,10607,60
3781,10,36262,100
3782,3,3431,45
3783,7,18202,6
3784,3,37573,10
3785,5,22914,59
3786,7,40386,67
3787,10,13577,7
3788,2,13640,89
3789,8,355,87
3790,9,5065,28
3791,5,3656,85
3792,9,26048,25
3793,3,19787,28
3794,4,4898,22
3795,10,14173,6
3796,7,25565,90
3797,1,11234,51
3798,10,12444,79
3799,4,24982,35
3800,7,9921,67
3801,7,2219,21
3802,8,20671,29
3803,8,26836,90
3804,7,8014,98
3805,4,41862,8
3806,1,18027,78
3807,7,27574,55
3808,6,22237,2
3809,10,7493,15
3810,3,28316,1
3811,5,18374,17
3812,9,4075,88
3813,6,35485,33
3814,2,30294,63
3815,6,29820,74
3816,9,11751,49
3817,8,18366,12
3818,9,42909,63
3819,4,16881,23
3820,1,37852,86
3821,7,17319,63
3822,7,14535,31
3823,6,5330,52
3824,7,34534,72
3825,2,18133,46
3826,10,38466,71
3827,2,39099,50
3828,2,16178,39
3829,2,14641,83
3830,2,478,79
3831,1,30712,25
3832,8,24307,2
3833,5,43993,37
3834,6,11574,10
3835,9,2504,62
3836,9,28810,91
3837,6,32779,25
3838,2,6156,41
3839,2,32625,49
3840,8,17176,97
3841,6,11244,89
3842,1,13148,72
3843,6,32884,58
3844,3,16121,51
3845,3,33137,60
3846,9,6438,26
3847,5,3344,62
3848,4,11352,97
3849,8,12665,44
3850,8,3056,84
3851,5,41258,45
3852,8,44190,46
3853,7,4627,57
3854,5,25708,52
3855,9,30593,17
3856,9,26592,71
3857,4,13872,81
3858,2,38529,2
3859,7,18867,68
3860,1,27540,83
3861,1,38665,36
3862,5,29289,10
3863,7,41555,29
3864,2,26673,23
3865,4,39963,83
3866,8,19914,15
3867,7,41331,32
3868,1,42691,65
3869,10,27647,44
3870,3,1494,36
3871,9,31166,79
3872,9,42741,43
3873,1,28768,32
3874,10,14362,47
3875,1,12076,40
3876,10,20181,39
3877,5,23791,81
3878,9,40478,58
3879,3,25173,47
3880,1,22547,13
3881,5,22354,23
3882,7,17722,59
3883,1,29623,19
3884,8,12052,44
3885,3,8773,66
3886,7,7119,93
3887,6,24956,25
3888,2,15529,47
3889,8,16335,30
3890,5,13650,86
3891,1,7911,55
3892,5,2,58
3893,6,12631,29
3894,3,34157,58
3895,9,41363,63
3896,8,10666,55
3897,1,24782,27
3898,1,18825,84
3899,6,23937,61
3900,1,3403,2
3901,7,2506,79
3902,6,24751,99
3903,1,25201,62
3904,5,32213,55
3905,10,13557,65
3906,5,14572,4
3907,8,7911,73
3908,10,10639,24
3909,2,35458,19
3910,3,43927,74
3911,1,14406,9
3912,9,15973,66
3913,3,21508,13
3914,6,5419,21
3915,9,3416,59
3916,3,35846,24
3917,8,42819,8
3918,9,11031,84
3919,9,3659,22
3920,2,12417,70
3921,8,8552,97
3922,1,17971,27
3923,5,15598,76
3924,4,2153,89
3925,3,5843,83
3926,8,25296,77
3927,1,7370,91
3928,1,31742,62
3929,2,8714,28
3930,8,39899,84
3931,5,1592,83
3932,3,39124,24
3933,8,4683,65
3934,1,27924,20
3935,1,18185,35
3936,6,31382,24
3937,8,40219,87
3938,1,18185,64
3939,10,21782,14
3940,7,702,60
3941,1,34869,59
3942,3,31200,95
3943,4,26994,31
3944,5,18812,22
3945,1,38123,20
3946,1,24010,14
3947,4,23524,78
3948,6,8370,30
3949,10,32184,1
3950,1,16544,5
3951,9,22681,17
3952,6,12050,86
3953,9,13238,52
3954,7,13494,39
3955,9,40331,38
3956,7,16794,29
3957,8,41468,40
3958,9,32506,87
3959,2,34312,68
3960,6,12852,42
3961,10,74,49
3962,4,28428,20
3963,1,3536,98
3964,1,16014,72
3965,9,28805,76
3966,8,5729,19
3967,5,2920,18
3968,2,4944,76
3969,4,10656,29
3970,1,37190,63
3971,4,11429,54
3972,1,7035,31
3973,6,21342,11
3974,7,22323,9
3975,5,18533,25
3976,7,18795,8
3977,1,16280,11
3978,3,21947,46
3979,8,5509,33
3980,3,16892,61
3981,4,15779,34
3982,2,6611,73
3983,2,30477,11
3984,5,36664,97
3985,2,29155,60
3986,5,21325,61
3987,8,34505,79
3988,10,13653,31
3989,10,32919,98
3990,5,29934,93
3991,4,30811,3
3992,5,29489,51
3993,6,42880,20
3994,3,44758,78
3995,10,32769,62
3996,6,11427,74
3997,2,41688,89
3998,10,26047,26
3999,3,13576,58
4000,8,13345,76
4001,9,25653,4
4002,9,2279,65
4003,1,3788,61
4004,9,29624,27
4005,9,6614,68
4006,3,10686,56
4007,5,40893,3
4008,7,23183,1
4009,9,6656,42
4010,9,22966,8
4011,9,15502,8
4012,10,30385,52
4013,1,34658,54
4014,10,5975,71
4015,7,38070,69
4016,10,29205,43
4017,2,26448,42
4018,4,13551,29
4019,10,6904,93
4020,3,5306,11
4021,10,26451,44
4022,6,11297,60
4023,1,8859,74
4024,6,27877,69
4025,10,7637,28
4026,8,1896,48
4027,4,1879,87
4028,7,2727,20
4029,10,539,8
4030,7,5420,33
4031,6,16642,82
4032,2,16503,89
4033,8,28425,41
4034,6,9060,43
4035,5,32434,49
4036,4,42435,32
4037,4,41716,10
4038,6,24607,33
4039,1,29588,84
4040,3,163,25
4041,6,1255,85
4042,1,30029,13
4043,1,26206,27
4044,10,35425,77
4045,2,22485,26
4046,5,29187,28
4047,4,28801,57
4048,5,22076,85
4049,5,43929,100
4050,6,36717,73
4051,9,16394,59
4052,10,12212,19
4053,7,38426,70
4054,10,16448,48
4055,8,42607,67
4056,1,16184,51
4057,10,18963,4
4058,7,2586,53
4059,9,33821,43
4060,7,24255,15
4061,1,44157,63
4062,5,42212,4
4063,7,33853,24
4064,10,32104,7
4065,6,13596,83
4066,1,13500,16
4067,3,42993,93
4068,3,3280,100
4069,9,14851,3
4070,9,13619,33
4071,4,23318,51
4072,2,3788,90
4073,4,40437,32
4074,4,18443,41
4075,3,5845,66
4076,2,24115,74
4077,4,31978,37
4078,8,44919,35
4079,9,11693,42
4080,10,17056,9
4081,9,37134,50
4082,9,4411,14
4083,1,40276,57
4084,6,4651,50
4085,6,9107,45
4086,10,13495,22
4087,3,39836,75
4088,5,7742,92
4089,1,32844,71
4090,9,29456,76
4091,7,38530,66
4092,1,22803,10
4093,6,43618,52
4094,7,1824,84
4095,8,17061,3
4096,5,16177,7
4097,8,13128,80
4098,4,17204,80
4099,7,29254,13
4100,9,42899,71
4101,6,19106,28
4102,5,16340,17
4103,3,44574,57
4104,3,6224,14
4105,4,31299,74
4106,9,43015,71
4107,5,13932,100
4108,5,21773,31
4109,7,38750,76
4110,2,15361,50
4111,1,4362,28
4112,4,998,26
4113,3,29920,20
4114,1,2677,90
4115,5,33936,74
4116,3,26839,61
4117,6,37043,86
4118,5,16299,69
4119,4,17971,48
4120,9,20518,34
4121,3,15882,33
4122,3,8249,15
4123,2,32488,79
4124,5,41834,77
4125,2,13130,50
4126,5,9542,48
4127,8,37277,63
4128,4,34612,32
4129,10,33768,23
4130,7,18419,27
4131,10,34941,28
4132,6,6149,40
4133,9,2123,79
4134,8,4009,86
4135,9,30164,87
4136,9,4360,95
4137,3,30051,20
4138,6,17040,39
4139,2,137,46
4140,6,16401,29
4141,9,31648,32
4142,1,313,55
4143,5,20024,46
4144,8,39640,25
4145,10,34539,53
4146,1,11347,93
4147,10,37858,84
4148,1,30230,54
4149,9,33539,38
4150,3,21437,74
4151,7,16230,69
4152,2,14312,10
4153,9,28539,71
4154,7,13329,15
4155,2,14045,99
4156,4,39822,81
4157,10,28559,25
4158,2,24923,28
4159,10,15374,3
4160,10,33501,81
4161,10,41887,41
4162,1,28917,5
4163,4,5598,23
4164,6,30567,63
4165,6,23849,59
4166,6,15490,40
4167,8,10058,67
4168,9,24284,19
4169,2,2074,26
4170,3,38717,12
4171,7,31084,92
4172,7,9346,53
4173,8,42007,62
4174,9,11174,43
4175,7,10518,79
4176,7,5952,93
4177,1,11654,88
4178,7,41203,38
4179,8,31894,25
4180,5,15698,10
4181,10,27091,38
4182,10,25065,100
4183,1,15905,5
4184,4,31104,32
4185,9,23925,69
4186,1,8084,77
4187,7,130,86
4188,6,45492,96
4189,6,30191,30
4190,7,31999,71
4191,3,38548,22
4192,2,12290,91
4193,6,22390,13
4194,2,377,64
4195,6,28297,12
4196,8,43282,82
4197,9,10421,28
4198,8,32689,92
4199,10,5571,86
4200,2,11920,84
4201,9,25653,67
4202,10,14168,22
4203,3,1099,29
4204,6,24780,74
4205,7,15962,29
4206,5,34052,50
4207,6,24345,70
4208,2,24305,35
4209,1,45503,28
4210,2,6976,37
4211,7,5544,41
4212,7,31307,46
4213,10,4916,93
4214,5,33566,94
4215,3,25933,67
4216,10,43340,87
4217,7,2937,54
4218,4,35499,47
4219,3,9362,30
4220,4,2727,18
4221,5,13501,74
4222,3,9526,90
4223,7,25012,50
4224,5,23194,64
4225,1,14367,67
4226,7,10976,12
4227,9,15048,76
4228,7,8282,65
4229,2,26175,89
4230,10,12083,65
4231,8,1337,47
4232,9,31441,67
4233,3,35329,32
4234,8,35400,74
4235,8,30634,11
4236,2,10687,94
4237,7,2071,51
4238,5,13829,41
4239,4,21538,17
4240,6,2227,51
4241,5,18966,18
4242,8,35488,43
4243,1,5348,50
4244,9,8228,9
4245,8,33013,6
4246,9,2052,42
4247,6,22121,63
4248,10,31401,9
4249,2,33774,97
4250,7,30066,44
4251,2,27577,98
4252,4,19859,95
4253,10,410,55
4254,7,22296,89
4255,7,41090,11
4256,9,32975,92
4257,1,14479,16
4258,1,37282,69
4259,7,4135,73
4260,4,26207,2
4261,10,45440,26
4262,3,44153,22
4263,5,5174,62
4264,6,23912,89
4265,3,4746,79
4266,5,2551,68
4267,2,14729,54
4268,8,5027,29
4269,10,12746,77
4270,7,39993,89
4271,8,21493,39
4272,4,10507,74
4273,10,34637,73
4274,2,18027,84
4275,2,20059,25
4276,10,22867,60
4277,2,6862,37
4278,9,29881,77
4279,3,36316,12
4280,5,3966,42
4281,4,22163,74
4282,8,10629,3
4283,9,26525,15
4284,2,8811,80
4285,5,16641,2
4286,3,38769,3
4287,5,3826,13
4288,7,41103,37
4289,6,28369,21
4290,7,34080,25
4291,1,5481,39
4292,7,32300,20
4293,2,1532,17
4294,2,8032,57
4295,7,15167,84
4296,4,21683,23
4297,8,26725,11
4298,5,10233,50
4299,6,13365,29
4300,8,39034,64
4301,5,34084,7
4302,9,2893,32
4303,5,11723,29
