author_id,author_name
4681,Julie Sylvester
4682,Juliet Dusinberre
4683,Juliet Marillier
4684,Juliet McMaster
4685,Juliet Winters Carpenter
4686,Juliette Aristides
4687,Juliette Benzoni
4688,Juliette De Bairacli Levy
4689,Julius Butwin
4690,Jun'ichirō Tanizaki
4691,June Casagrande
4692,June Kim
4693,June Shiver
4694,June Whitfield
4695,Jung Chang
4696,Junichi Imura
4697,Junichi Satō
4698,Junji Ito
4699,Justin   O'Brien
4700,Justin Akers Chacón
4701,Justin Ellis
4702,Justin Hall
4703,Justin Kaplan
4704,Justin O'Brien
4705,Justin Taylor
4706,Justina Robson
4707,Justine Eyre
4708,Justine Korman Fontes
4709,Jürgen Habermas
4710,K. Silem Mohammad
4711,K. Tempest Bradford
4712,K.A. Applegate
4713,K.D. Wentworth
4714,Kadir Nelson
4715,Kahlil Gibran
4716,Kaho Miyasaka
4717,Kam Mak
4718,Kang-Woo Lee
4719,Kaori Inoue
4720,Kaori Naruse
4721,Kaoru Mori
4722,Kaoru Ohashi
4723,Kapila
4724,Kara
4725,Kara Dalkey
4726,Karel Čapek
4727,Karen  Berger
4728,Karen  O'Connor
4729,Karen A. Bale
4730,Karen Armstrong
4731,Karen Bell
4732,Karen Berman
4733,Karen Blixen
4734,Karen Cushman
4735,Karen Essex
4736,Karen Haber
4737,Karen Harper
4738,Karen Hawkins
4739,Karen Hesse
4740,Karen Jordan Allen
4741,Karen Joy Fowler
4742,Karen Katz
4743,Karen Kingsbury
4744,Karen Kushner
4745,Karen L. Beasley
4746,Karen Lawrence
4747,Karen Ritz
4748,Karen Rizzo
4749,Karen Swenson
4750,Karen Tei Yamashita
4751,Karen Traviss
4752,Karen V. Kukil
4753,Karen Zeinert
4754,Karey Kirkpatrick
4755,Karin Dufner
4756,Karin Jacobson
4757,Karin Kretschmann
4758,Karin Slaughter
4759,Karl Barth
4760,Karl Jaspers
4761,Karl Marx
4762,Karyn Monk
4763,Kasia Boddy
4764,Kate Atkinson
4765,Kate Beckinsale
4766,Kate Bornstein
4767,Kate Braverman
4768,Kate Burton
4769,Kate Chopin
4770,Kate DiCamillo
4771,Kate Douglas
4772,Kate Elliott
4773,Kate Hemphill
4774,Kate Hill
4775,Kate Horsley
4776,Kate Jacobs
4777,Kate Klise
4778,Kate Light
4779,Kate Maurer
4780,Kate McCullan
4781,Kate McMullan
4782,Kate Mosse
4783,Kate Nelligan
4784,Kate Novak
4785,Kate Paulk
4786,Kate Pennington
4787,Kate Sedley
4788,Kate Summerscale
4789,Kate Walker
4790,Kate Wheeler
4791,Kate William
4792,Katharine Holabird
4793,Katharine McMahon
4794,Katharine Washburn
4795,Katherine Applegate
4796,Katherine Beckett
4797,Katherine Duncan-Jones
4798,Katherine Dunn
4799,Katherine E. Krohn
4800,Katherine Hall Page
4801,Katherine Kurtz
4802,Katherine Mansfield
4803,Katherine Neville
4804,Katherine Paterson
4805,Katherine Ramsland
4806,Katherine Streeter
4807,Katherine Thanas
4808,Katheryn K. Russell
4809,Kathi Christen
4810,Kathleen A. Brehony
4811,Kathleen Banks Freeman
4812,Kathleen DeGrave
4813,Kathleen Eagle
4814,Kathleen Eschenburg
4815,Kathleen M. Massie-Ferch
4816,Kathleen Norris
4817,Kathleen Olmstead
4818,Kathleen Parkinson
4819,Kathleen V. Kudlinski
4820,Kathleen Winsor
4821,Kathryn    Alexander
4822,Kathryn  Hughes
4823,Kathryn H. Kidd
4824,Kathryn Harrison
4825,Kathryn Hewitt
4826,Kathryn Lamb
4827,Kathryn Lasky
4828,Kathryn Sullivan
4829,Kathryn Sutherland
4830,Kathy Acker
4831,Kathy Emery
4832,Kathy Hicks
4833,Katie Elliott
4834,Katie Nix
4835,Katie Yates
4836,Katrina Kittle
4837,Katrina Service
4838,Kautilya
4839,Kay Arthur
4840,Kay Hooper
4841,Kay Nielsen
4842,Kay Redfield Jamison
4843,Kaye Gibbons
4844,Kayla Perrin
4845,Kaza Kingsley
4846,Kazuaki Tanahashi
4847,Kazuo Ishiguro
4848,Kazuo Umezu
4849,Kealan Patrick Burke
4850,Keay Davidson
4851,Kei Kusunoki
4852,Kei Ohishi
4853,Keita Saeki
4854,Keith   Henderson
4855,Keith  L. Parker
4856,Keith Akin
4857,Keith Badman
4858,Keith Baker
4859,Keith Birdsong
4860,Keith Brooke
4861,Keith Cox
4862,Keith David
4863,Keith Donohue
4864,Keith Gray
4865,Keith Herber
4866,Keith Roberts
4867,Keith Szarabajka
4868,Keith Vasconcelles
4869,Keith Wren
4870,Kelley Armstrong
4871,Kelley Jones
4872,Kelly  Carr
4873,Kelly Jones
4874,Kelly Link
4875,Kelly McGrath Vlcek
4876,Kelly Preston
4877,Kemp P. Battle
4878,Ken Babbs
4879,Ken Follett
4880,Ken Geist
4881,Ken Goldman
4882,Ken Haedrich
4883,Ken Kesey
4884,Ken Kirkwood
4885,Ken Knabb
4886,Ken Krabbenhoft
4887,Ken Mandelbaum
4888,Ken Steacy
4889,Kenneth Branagh
4890,Kenneth Burke
4891,Kenneth C. Laudon
4892,Kenneth Grahame
4893,Kenneth H. Blanchard
4894,Kenneth James Dover
4895,Kenneth L. Fisher
4896,Kenneth Lafreniere
4897,Kenneth M. Taggart
4898,Kenneth Maly
4899,Kenneth Morris
4900,Kenneth Muir
4901,Kenneth Osgood
4902,Kenneth P. Neat
4903,Kenneth Rexroth
4904,Kenneth Robeson
4905,Kenneth Silverman
4906,Kent Beck
4907,Kent R. Weeks
4908,Kent Williams
4909,Kenzaburō Ōe
4910,Keri Hulme
4911,Keri Wyatt Kent
4912,Kermit L. Hall
4913,Kermit Oliver
4914,Keron Grant
4915,Kerrelyn Sparks
4916,Kerrie Dougherty
4917,Kerry A. Graves
4918,Kerry Patterson
4919,Kerstin Hasenpusch
4920,Kevin   Walsh
4921,Kevin  McCarthy
4922,Kevin Andrew Murphy
4923,Kevin Baker
4924,Kevin Brockmeier
4925,Kevin Brooks
4926,Kevin Crossley-Holland
4927,Kevin D. Mitnick
4928,Kevin Grevioux
4929,Kevin Hawkes
4930,Kevin Henkes
4931,Kevin J. Anderson
4932,Kevin Miller
4933,Kevin O'Malley
4934,Kevin Pariseau
4935,Kevin R. Free
4936,Kevin S. Decker
4937,Kevin Shay
4938,Kevin Smith
4939,Kevin T. Stein
4940,Kevin Trudeau
4941,Kevin Waltman
4942,Kieron Dwyer
4943,Kilian Plunkett
4944,Kim Deitch
4945,Kim Edwards
4946,Kim Harrison
4947,Kim McGillivray
4948,Kim Newman
4949,Kim Solga
4950,Kim Stanley Robinson
4951,Kim W. Woods
4952,Kim Wilson
4953,Kimberly Farr
4954,Kimberly Raye
4955,Kimon Nicolaides
4956,King Arthur Flour
4957,Kingdome 19
4958,Kinuko Y. Craft
4959,Kip S. Thorne
4960,Kira Obolensky
4961,Kira Salak
4962,Kirk Albert Etienne
4963,Kirk Etienne Albert
4964,Kirsten Carlson
4965,Kitty Burns Florey
4966,Kiyohiko Azuma
4967,Klaus Janson
4968,Klaus Mann
4969,Knut Hamsun
4970,Kofi Annan
4971,Kohta Hirano
4972,Konrad Eisenbichler
4973,Konrad Lorenz
4974,Konstantin Kolenda
4975,Konstantin Mochulsky
4976,Kresley Cole
4977,Kris Lane
4978,Krishna Winston
4979,Kristen Kemp
4980,Kristen Kidder
4981,Kristi Gold
4982,Kristian Fraga
4983,Kristiana Gregory
4984,Kristin Cast
4985,Kristin Harmel
4986,Kristin Lund
4987,Kristin Schwengel
4988,Kristine Kathryn Rusch
4989,Kristine Sandoe
4990,Kuki Gallmann
4991,Kurban Said
4992,Kurt Busiek
4993,Kurt Eichenwald
4994,Kurt Reighley
4995,Kurt Reiter
4996,Kurt Vonnegut Jr.
4997,Kurt Wolfgang
4998,Kwame Anthony Appiah
4999,Kyle Freeman
5000,Kym Douglas
5001,Kyoko Hikawa
5002,Kyra Davis
5003,Kâmuran Şipal
5004,Kōbō Abe
5005,Kōji Suzuki
5006,L. Alan LeDoux
5007,L. David Allen
5008,L. Frank Baum
5009,L. John Mason
5010,L. Sprague de Camp
5011,L.A. Banks
5012,L.J. Ganser
5013,L.J. Swingle
5014,L.M. Montgomery
5015,L.P. De Castelvecchio
5016,Lacey Savage
5017,Lady Sarashina
5018,Lala Okamoto
5019,Lalita Tademy
5020,Lalla Ward
5021,Lan Medina
5022,Lan Samantha Chang
5023,Lana Wachowski
5024,Lance Armstrong
5025,Lance Williams
5026,Lane Dunlop
5027,Lane Smith
5028,Langdon Hammer
5029,Langston Hughes
5030,Lani Diane Rich
5031,Lani Guinier
5032,Lao Tzu
5033,Lara Deloza
5034,Larbi Oukada
5035,Larissa Volokhonsky
5036,Lark Books
5037,Larousse
5038,Larry  Law
5039,Larry B. Crowder
5040,Larry Bond
5041,Larry Burkett
5042,Larry Dean Benson
5043,Larry Dixon
5044,Larry J. Koenig
5045,Larry J. Sabato
5046,Larry J. Stephens
5047,Larry Kanuit
5048,Larry McCaffery
5049,Larry McMurtry
5050,Larry Niven
5051,Larry Segriff
5052,Larry Sloman
5053,Larry Young
5054,Lars Jensen
5055,Larzer Ziff
5056,Laszlo Kubinyi
5057,Laura  Jordan
5058,Laura Anne Gilman
5059,Laura Buller
5060,Laura Caldwell
5061,Laura Cangemi
5062,Laura Cornell
5063,Laura Dave
5064,Laura Driscoll
5065,Laura E. Berk
5066,Laura Engel
5067,Laura Esquivel
5068,Laura Florand
5069,Laura Furman
5070,Laura Gibbs
5071,Laura Gibson
5072,Laura Godwin
5073,Laura Harris
5074,Laura Huliska-Beith
5075,Laura Ingalls Wilder
5076,Laura Lippman
5077,Laura Parkinson
5078,Laura Resnick
5079,Laura Ries
5080,Laura Rosenthal
5081,Laura Ruby
5082,Laura Schlessinger
5083,Laura Thomson
5084,Laura Zuccotti
5085,Laurel Lefkow
5086,Laurel Merlington
5087,Laurel Thatcher Ulrich
5088,Laurel Winter
5089,Laurell K. Hamilton
5090,Lauren  Levin
5091,Lauren Bacall
5092,Lauren Blitzer
5093,Lauren Haney
5094,Lauren Henderson
5095,Lauren Na
5096,Lauren Slater
5097,Lauren Stringer
5098,Lauren Weisberger
5099,Lauren Willig
5100,Laurence L. Brunton
5101,Laurence Olivier
5102,Laurence Senelick
5103,Laurence Sterne
5104,Laurence Yep
5105,Laurent Genefirt
5106,Laurent de Brunhoff
5107,Laurie Garrett
5108,Laurie Halse Anderson
5109,Laurie Notaro
5110,Laurie Thompson
5111,Laurie Wertz
5112,Laury Magnus
5113,Lavigne
5114,Lavonne Neff
5115,Lawrence Block
5116,Lawrence C. Connolly
5117,Lawrence Di Fiori
5118,Lawrence Durrell
5119,Lawrence Ferlinghetti
5120,Lawrence Lessig
5121,Lawrence M. Friedman
5122,Lawrence M. Krauss
5123,Lawrence M. Lasher
5124,Lawrence Otis Graham
5125,Lawrence R. Broer
5126,Lawrence Raab
5127,Lawrence Rainey
5128,Lawrence S. Ritter
5129,Lawrence Sanders
5130,Lawrence Scanlan
5131,Lawrence Schimel
5132,Lawrence Sutin
5133,Lawrence Vogel
5134,Lawrence Watt-Evans
5135,Le Ly Hayslip
5136,Leah Bendavid-Val
5137,Leah D. Janeczko
5138,Leah Wilson
5139,Leanne Banks
5140,Leanne M. Olds
5141,Lee Charles Kelley
5142,Lee Chi-Hyong
5143,Lee Child
5144,Lee Epstein
5145,Lee Fukui
5146,Lee Loughridge
5147,Lee Nelson
5148,Lee Seldes
5149,Lee Stringer
5150,Lee Strobel
5151,Lee Yun-Hee
5152,Leena Nivala
5153,Legs McNeil
5154,Leigh Eddings
5155,Leigh Nichols
5156,Leil Lowndes
5157,Leila Vennewitz
5158,Leinil Francis Yu
5159,Len Cariou
5160,Len Wein
5161,Len Wiseman
5162,Lena Tabori
5163,Lennard Zinn
5164,Lennart Hellsing
5165,Leo Bersani
5166,Leo Dillon
5167,Leo Kottke
5168,Leo Rauch
5169,Leo Strauss
5170,Leo Tolstoy
5171,Leon A. Edney
5172,Leon Breedt
5173,Leon Edel
5174,Leon Sciaky
5175,Leon Stover
5176,Leon Uris
5177,Leon Wieseltier
5178,Leona Nevler
5179,Leonard  Orr
5180,Leonard B. Lubin
5181,Leonard Baskin
5182,Leonard Cottrell
5183,Leonard J. Kent
5184,Leonard M. Friedman
5185,Leonard Maltin
5186,Leonard Michaels
5187,Leonard Mlodinow
5188,Leonard Mustazza
5189,Leonard Peikoff
5190,Leonard Richardson
5191,Leonard S. Marcus
5192,Leonard Schapiro
5193,Leonard Stanton
5194,Leonard Sweet
5195,Leonard Tancock
5196,Leonard W. Shortall
5197,Leonard Wolf
5198,Leonard Woolf
5199,Leonardo Padura
5200,Leonardo da Vinci
5201,Leonid Andreyev
5202,Leonor Tejada Conde-Pelayo
5203,Leonore Fleischer
5204,Lera Miles
5205,Lerner Publishing Group
5206,Lerone Bennett Jr.
5207,Leroy Satchel Paige
5208,Les Beletsky
5209,Les Firbank
5210,Les Parrott III
5211,Les Standiford
5212,Lesley Glaister
5213,Lesley Lipson
5214,Lesley McBain
5215,Leslie A.  Kelly
5216,Leslie Gross Portney
5217,Leslie Kelly
5218,Leslie S. Klinger
5219,Leslie Tryon
5220,Leslie What
5221,Lester Dent
5222,Lester del Rey
5223,Let's Go Inc.
5224,Lew Nichols
5225,Lew Richmond
5226,Lewis B. Namier
5227,Lewis Carroll
5228,Lewis Perdue
5229,Li Bai
5230,Li Ho
5231,Li Shang-yin
5232,Lia Matera
5233,Liam Callanan
5234,Libba Bray
5235,Libby Keatinge
5236,Library Company of Philadelphia
5237,Lidia Matticchio Bastianich
5238,Liesl Mueller
5239,Lilia V. Villanueva
5240,Lilian Jackson Braun
5241,Liliana Valenzuela
5242,Lilli Carré
5243,Lillian Hellman
5244,Lillian Hoban
5245,Lillian Olsen
5246,Lilly Wachowski
5247,Lily Trokenberg Hechtman
5248,Lin Carter
5249,Lin Salamo
5250,Lincoln Child
5251,Linda  Anderson
5252,Linda Asher
5253,Linda Baker
5254,Linda Chapman
5255,Linda Cloverdale
5256,Linda Francis Lee
5257,Linda G. Russek
5258,Linda Glaser
5259,Linda Gregg
5260,Linda Hall
5261,Linda Howard
5262,Linda Jennings
5263,Linda Jones
5264,Linda Lael Miller
5265,Linda Lay Shuler
5266,Linda Lear
5267,Linda M. Shires
5268,Linda Mannheim
5269,Linda Medley
5270,Linda P. Baker
5271,Linda Sunshine
5272,Linda Turner
5273,Linda Wagner-Martin
5274,Lindsay Crouse
5275,Lindsay Harrison
5276,Lindsay Mack
5277,Lindsey Davis
5278,Lindsey Johnston
5279,Lionel Trilling
5280,Lisa Carey
5281,Lisa Chaney
5282,Lisa Falkenstern
5283,Lisa Gardner
5284,Lisa Goldstein
5285,Lisa Jackson
5286,Lisa Jewell
5287,Lisa Loomer
5288,Lisa Lowe
5289,Lisa Mason
5290,Lisa McCourt
5291,Lisa Pentreath
5292,Lisa Romerein
5293,Lisa S.  French
5294,Lisa See
5295,Lisa St. Aubin de Terán
5296,Lisa Suttora
5297,Lisa Trumbauer
5298,Lisa Unger
5299,Lisa Wheeler
5300,Lisa Whelchel
5301,Lisanne Norman
5302,Lise Albrechtsen
5303,Lisette Lecat
5304,Livia Reasoner
5305,Livy
5306,Liz Carlyle
5307,Liz Ireland
5308,Liz Palika
5309,Liz Tuccillo
5310,Liz Williams
5311,Liza Dalby
5312,Lizz Weis
5313,Lizzie Collingham
5314,Ljiljana Cvekić
5315,Lloyd Alexander
5316,Lloyd Biggle Jr.
5317,Lloyd Dangle
5318,Lloyd P. Gerson
5319,Lockhart Bogle
5320,Logan Swanson
5321,Lois Beckwith
5322,Lois Gladys Leppard
5323,Lois H. Gresh
5324,Lois Lenski
5325,Lois Lowry
5326,Lois N. Magner
5327,Lola Vollen
5328,Lolita Files
5329,Lonely Planet
5330,Lonn M. Friend
5331,Lope de Vega
5332,Lora Leigh
5333,Loral Dean
5334,Lord Dunsany
5335,Loree Lough
5336,Loree Rackstraw
5337,Lorelei King
5338,Loren D. Estleman
5339,Loren K. Jones
5340,Lorenzo Carcaterra
5341,Lorenzo Da Ponte
5342,Lori Avocato
5343,Lori Foster
5344,Lori Fulton
5345,Lori Grove
5346,Lori Handeland
5347,Lori Lohstoeter
5348,Lori McElrath-Eslick
5349,Lorie O'Clare
5350,Lorna Landvik
5351,Lorna Raver
5352,Lorrie Bortner
5353,Lorrie Moore
5354,Lotte H. Eisner
5355,Lou Diamond Phillips
5356,Lou Marinoff
5357,Lou Priolo
5358,Lou Schuler
5359,Louann Brizendine
5360,Louis Agassiz Fuertes
5361,Louis Auchincloss
5362,Louis Begley
5363,Louis E. Catron
5364,Louis Iribarne
5365,Louis J. Budd
5366,Louis J. Prosperi
5367,Louis L'Amour
5368,Louis MacNeice
5369,Louis Menand
5370,Louis P. Pojman
5371,Louis S. Glanzman
5372,Louis Sachar
5373,Louis Slobodkin
5374,Louis de Bernières
5375,Louis-Ferdinand Céline
5376,Louisa May Alcott
5377,Louise Bagshawe
5378,Louise Bates Ames
5379,Louise Borden
5380,Louise Bostock Lang
5381,Louise Carter
5382,Louise DeSalvo
5383,Louise Fili
5384,Louise M. Bishop
5385,Louise Maude
5386,Louise Varèse
5387,Loung Ung
5388,Lovern Kindzierski
5389,Lowell Bair
5390,Luann Walther
5391,Luanne Rice
5392,Luc Sante
5393,Lucas Carlson
5394,Luci Berkowitz
5395,Lucia Graves
5396,Lucille Colandro
5397,Lucius Shepard
5398,Lucy Corvino
5399,Lucy Grealy
5400,Lucy Monroe
5401,Ludovico Ariosto
5402,Ludwig Tieck
5403,Ludwig Wittgenstein
5404,Luigi  Barzini
5405,Luigi Barzini
5406,Luigi Pirandello
5407,Luis Fernando Verissimo
5408,Luis Murillo
5409,Luis Sepúlveda
5410,Luis Vélez de Guevara
5411,Luise von Flotow
5412,Luke Davies
5413,Luke Welling
5414,Lydia Davis
5415,Lyle Saxon
5416,Lyle Wesley Dorsett
5417,Lyman L. Johnson
5418,Lyman S. Spitzer Jr.
5419,Lyn Macdonald
5420,Lyn Moir
5421,Lynd Ward
5422,Lynda Barry
5423,Lynda Curnyn
5424,Lynda La Plante
5425,Lynda Madison
5426,Lynda Milligan
5427,Lynda S. Robinson
5428,Lynn Balzer-Martin
5429,Lynn Keller
5430,Lynn Kurland
5431,Lynn Setzer
5432,Lynn Sharon Schwartz
5433,Lynn Stegner
5434,Lynn Sweat
5435,Lynn Willis
5436,Lynne Ann DeSpelder
5437,Lynne Avril Cravath
5438,Lynne Edwards
5439,Lynne Rae Perkins
5440,Lynne Sharon Schwartz
5441,Lynne Tillman
5442,Lynne Truss
5443,Lynnette Khalfani
5444,Lynsay Sands
5445,Lysander Kemp
5446,Léa Silhol
5447,M. Diane Vogt
5448,M. James Sawyer
5449,M. John Harrison
5450,M. Sarah Klise
5451,M. Scott Peck
5452,M. Voloshin
5453,M. Weatherall
5454,M.A. Screech
5455,M.C. Beaton
5456,M.J. Lempert
5457,M.J. Levett
5458,M.J. Rose
5459,M.J. Trow
5460,M.L. West
5461,M.M. Kaye
5462,M.P. Silverman
5463,Mabel Esther Allan
5464,Mac L. Ricketts
5465,Mack Reynolds
5466,Madeleine Brent
5467,Madeleine L'Engle
5468,Madga Bogin
5469,Madonna J. Hettinger
5470,Maehler
5471,Maeve Binchy
5472,Magda Botin
5473,Maggie Black
5474,Maggie Gee
5475,Maggie Lew
5476,Maggie Shayne
5477,Magner
5478,Magnus J. Kruyski
5479,Magnus Magnusson
5480,Mahatma Gandhi
5481,Maile Meloy
5482,Maire Jaanus
5483,Maja Ueberle-Pfaff
5484,Maki Murakami
5485,Makoto Inoue
5486,Malachy McCourt
5487,Malcolm Barber
5488,Malcolm Cowley
5489,Malcolm Gladwell
5490,Malcolm Godwin
5491,Malcolm Heath
5492,Malcolm Jones III
5493,Malcolm Lowry
5494,Malcolm Margolin
5495,Malcolm Schofield
5496,Malcolm X
5497,Malvina G. Vogel
5498,Mamie Harmon
5499,Mamiko Murakami
5500,Mamoru Oshii
5501,Mandy Aftel
5502,Manly Wade Wellman
5503,Mansur Abdulin
5504,Manu
5505,Manuel Espín
5506,Manuel Komroff
5507,Manuel Rivas
5508,Manuel Schonhorn
5509,Manuel de Lope
5510,Manuela Soares
5511,Mao Zedong
5512,Marc Andreyko
5513,Marc Bloch
5514,Marc Brown
5515,Marc Cashman
5516,Marc Cotta Vaz
5517,Marc E. Heine
5518,Marc Eliot
5519,Marc Frey
5520,Marc J.  Seifer
5521,Marc Platt
5522,Marc Reisner
5523,Marc Romano
5524,Marc S. Gerstein
5525,Marc Silvestri
5526,Marc Vietor
5527,Marcel Cardillo
5528,Marcel Proust
5529,Marcella Hazan
5530,Marcelle Clements
5531,Marcelo Covián
5532,Marcelo Frusín
5533,Marcia Angell
5534,Marcia Muller
5535,Marcia Thornton Jones
5536,Marco Polo
5537,Marcus Aurelius
5538,Marcus Dods
5539,Marcus J. Borg
5540,Marcus Tullius Cicero
5541,Marcus Weigelt
5542,Marcy Kelman
5543,Marek Wieczorek
5544,Marga Munkelt
5545,Margaret  Rose
5546,Margaret A. Weiss
5547,Margaret A. Weitekamp
5548,Margaret Atwood
5549,Margaret Ball
5550,Margaret Bertha Synge
5551,Margaret Brantley
5552,Margaret Cho
5553,Margaret Chodos-Irvine
5554,Margaret Cohen
5555,Margaret Crosland
5556,Margaret Drabble
5557,Margaret Feinberg
5558,Margaret George
5559,Margaret Hodges
5560,Margaret Johnson
5561,Margaret Jull Costa
5562,Margaret M. Scariano
5563,Margaret MacMillan
5564,Margaret Mahy
5565,Margaret Mauldon
5566,Margaret Mitchell
5567,Margaret Peterson Haddix
5568,Margaret Sanborn
5569,Margaret Sayers Peden
5570,Margaret Shepherd
5571,Margaret Sidney
5572,Margaret Smith
5573,Margaret Thaler Singer
5574,Margaret Truman
5575,Margaret Weis
5576,Margaret Weiss
5577,Margaret Wise Brown
5578,Margarita Ardanaz
5579,Margarita E. Valdes
5580,Margarita Guerrero
5581,Margery Clark
5582,Margery Facklam
5583,Margo Culley
5584,Margo Daly
5585,Margo Glantz
5586,Margo Maine
5587,Margot Adler
5588,Margot Norris
5589,Margot Paronis
5590,Margot Patterson Doss
5591,Margot Theis Raven
5592,Marguerite Duras
5593,Marguerite Henry
5594,Marguerite Krause
5595,Marguerite Van Cook
5596,Marguerite Yourcenar
5597,Mari Mancusi
5598,Maria  Alexander
5599,Maria Antonia Garcés
5600,Maria Boulding
5601,Maria Coffey
5602,Maria Helena da Rocha Pereira
5603,Maria K. Bachman
5604,Maria Skobtsova
5605,Maria Tatar
5606,Maria Teresa Marenco
5607,Maria Tucci
5608,Marian Eide
5609,Marian Keyes
5610,Marianna Mayer
5611,Marianne Moore
5612,Marianne Sturman
5613,Marianne Véron
5614,Marianne Williams
5615,Marianne Williamson
5616,Marie McSwigan
5617,Marie Milpois
5618,Marie Nonnast
5619,Marie Rudisill
5620,Marie Tahir
5621,Marie-Catherine Caillava
5622,Marie-Hélène Sabard
5623,Marie-Odile Fortier-Masek
5624,Marieka Heinlen
5625,Mariel Hemingway
5626,Marili Margomenou
5627,Marilyn Bader
5628,Marilyn Campbell
5629,Marilyn Herbert
5630,Marilyn Johnson
5631,Marilyn Manson
5632,Marilyn Sadler
5633,Marilynne Robinson
5634,Marina Belozerskaya
5635,Marina Mariasch
5636,Marina Tsvetaeva
5637,Marina Warner
5638,Mario Puzo
5639,Mario Vargas Llosa
5640,Marion Crawford
5641,Marion Deuchars
5642,Marion Meade
5643,Marion Post Wolcott
5644,Marion Wiesel
5645,Marion Woodman
5646,Marion Zimmer Bradley
5647,Marisabina Russo
5648,Marisha Pessl
5649,Marissa Moss
5650,Marita Conlon-McKenna
5651,Marita Golden
5652,Marjane Satrapi
5653,Marjorie A. Priceman
5654,Marjorie Garber
5655,Marjorie Kerr Wilson
5656,Marjorie Lamp Mead
5657,Marjorie Weinman Sharmat
5658,Mark      Stevens
5659,Mark   Richardson
5660,Mark  Hunter
5661,Mark  Johnson
5662,Mark A. Garland
5663,Mark Allen Weiss
5664,Mark Anderson
5665,Mark Anestis
5666,Mark Aronson
5667,Mark Bagley
5668,Mark Bailey
5669,Mark Bego
5670,Mark Behr
5671,Mark Billingham
5672,Mark Bittman
5673,Mark Bowden
5674,Mark Buckingham
5675,Mark Buehner
5676,Mark Cahill
5677,Mark Chiarello
5678,Mark Cohen
5679,Mark Crispin Miller
5680,Mark D. Widome
5681,Mark Dawidziak
5682,Mark Dunn
5683,Mark Eisner
5684,Mark Epstein
5685,Mark Fainaru-Wada
5686,Mark Haddon
5687,Mark Harlan
5688,Mark Helprin
5689,Mark Hertsgaard
5690,Mark Honan
5691,Mark Hoppus
5692,Mark Hussey
5693,Mark Jacobson
5694,Mark Joyal
5695,Mark Kermode
5696,Mark Kurlansky
5697,Mark LeVine
5698,Mark Lewis
5699,Mark Lewisohn
5700,Mark Leyner
5701,Mark Lubell
5702,Mark Manning
5703,Mark Mazower
5704,Mark McKenna
5705,Mark McNeilly
5706,Mark Michalowski
5707,Mark Millar
5708,Mark Mittelberg
5709,Mark Musa
5710,Mark Nepo
5711,Mark Nesbitt
5712,Mark O'Connor
5713,Mark O'Shea
5714,Mark Osteen
5715,Mark P. Shea
5716,Mark Pennington
5717,Mark Polizzotti
5718,Mark Reeve
5719,Mark Reuter
5720,Mark Rothko
5721,Mark Rudman
5722,Mark S. Boyce
5723,Mark S. Smith
5724,Mark Salisbury
5725,Mark Schafer
5726,Mark Schorer
5727,Mark Shepard
5728,Mark Shepherd
5729,Mark Smylie
5730,Mark Stevens
5731,Mark Steyn
5732,Mark Strand
5733,Mark T. Conard
5734,Mark T. Sullivan
5735,Mark Talbot
5736,Mark Treharne
5737,Mark Twain
5738,Mark Vonnegut
5739,Mark W. Edwards
5740,Mark W. Tiedemann
5741,Mark Wahlberg
5742,Mark Waid
5743,Mark Wheatley
5744,Mark Wigan
5745,Mark Wilson
5746,Mark Wing-Davey
5747,Mark Yarnell
5748,Mark Z. Danielewski
5749,Mark Zwonitzer
5750,Markus Zusak
5751,Marlene Parrish
5752,Marlene Targ Brill
5753,Marlo Morgan
5754,Marsha Collier
5755,Marshall Kirk McKusick
5756,Marshall McLuhan
5757,Marshall Sahlins
5758,Marta Acosta
5759,Marta I. Guastavino
5760,Marta Torent López de Lamadrid
5761,Marteeka Karland
5762,Martha Banta
5763,Martha C. Nussbaum
5764,Martha Grimes
5765,Martha Hailey DuBose
5766,Martha Heineman Pieper
5767,Martha White
5768,Marthe Le Van
5769,Martin  Freeman
5770,Martin  Gilbert
5771,Martin Amis
5772,Martin E.P. Seligman
5773,Martin Egeland
5774,Martin Fowler
5775,Martin Gardner
5776,Martin Greenberg
5777,Martin H. Greenberg
5778,Martin Hammond
5779,Martin Harrison
5780,Martin Heidegger
5781,Martin Hsu
5782,Martin Kalin
5783,Martin Kemp
5784,Martin Luther
5785,Martin Luther King Jr.
5786,Martin Millar
5787,Martin Ostwald
5788,Martin Puchner
5789,Martin S. Fridson
5790,Martin Shaw
5791,Martin Woodside
5792,Martina Devlin
5793,Martina Reilly
5794,Martine Agassi
5795,Martine Leconte
5796,Marty Matlock
5797,Marvin Kaye
5798,Marvin N. Olasky
5799,Marvin Spevack
5800,Mary  Pacios
5801,Mary  Stewart
5802,Mary Alice Monroe
5803,Mary Anna Evans
5804,Mary Ashworth
5805,Mary B. Collins
5806,Mary B. Morrison
5807,Mary Balogh
5808,Mary Battiata
5809,Mary Berry
5810,Mary Bess Engel
5811,Mary Blair
5812,Mary Burton
5813,Mary Chambers
5814,Mary Collier
5815,Mary Cregan
5816,Mary Cutler
5817,Mary Daheim
5818,Mary Dahiem
5819,Mary Dalwood
5820,Mary Daly
5821,Mary Desmond Pinkowish
5822,Mary Doria Russell
5823,Mary Downing Hahn
5824,Mary E. DeMuth
